	IDRegent	IDBron	deel en paginanummer
2423	542	8	XXX!!, XXXIV en XXXVII.
2424	2577	149	475
2425	2578	149	476.
2426	2580	149	476.
2427	2581	149	476.
2428	2583	149	476.
2429	2584	149	476.
2430	2307	149	476.
2431	346	149	476.
2432	2366	149	476.
2433	2349	149	476.
2434	614	8	XXXII, XXXIV, XLIII.
2435	2244	10	493.
2436	2585	8	XXXIII
2437	1907	151	I-1, p. 165.
2438	2308	150	361.
2439	1029	149	476.
2440	1802	149	477.
2441	2320	149	477.
2442	1877	8	XXXVII
2443	1616	116	282.
2444	127	8	LVII
2445	127	116	278.
2446	79	116	269.
2447	77	116	281.
2448	214	116	282.
2449	89	116	282.
2450	1483	116	282.
2451	125	116	282.
2452	134	116	263.
2453	1637	116	266.
2454	1718	150	365.
2455	1482	116	279.
2456	617	116	262.
2457	1025	149	477.
2458	2586	149	474.
2459	102	116	263.
2460	121	116	263.
2461	118	116	264.
2462	2587	8	XLIX
2463	119	116	268.
2464	852	116	268.
2465	921	116	269.
2466	907	116	272.
2467	1757	10	477.
2468	1471	116	275.
2469	505	150	393.
2470	327	150	382.
2471	642	141	dl.3, bijlage [3] p.41
2472	12	150	389.
2473	1637	8	LIX
2474	2378	150	417.
2475	18	150	407.
2476	2244	8	XXXVII.
2477	615	116	281.
2478	1064	116	281.
2479	613	116	281.
2480	115	116	281.
2481	120	116	281.
2482	2374	10	498.
2483	94	46	
2484	1	58	316.
2485	94	48	26.
2486	562	48	26.
2487	1032	48	26.
2488	98	48	26.
2489	614	48	26.
2490	921	48	26.
2491	91	48	26.
2492	69	48	26.
2493	1277	48	26.
2494	100	48	26.
2495	1278	48	26.
2496	157	48	26.
2497	99	48	26.
2498	2337	57	bijlage 2 (109).
2499	550	48	26.
2500	2343	57	bijlage 2 (110).
2501	1279	48	26.
2502	1047	48	26.
2503	955	48	26.
2504	608	48	26.
2505	594	48	26.
2506	2588	57	bijlage 2 (111).
2507	2589	57	bijlage 2 (111).
2508	2590	48	26.
2509	36	57	bijlage 2 (111).
2510	616	48	26.
2511	556	57	bijlage 2 (112).
2512	612	159	54.
2513	955	159	54.
2514	96	159	54.
2515	1471	159	54.
2516	98	159	54.
2517	1459	159	54.
2518	1640	159	64.
2519	72	159	70.
2520	130	159	68, 69.
2521	2591	66	(1883) 30.
2522	505	66	(1885) 31; 40.
2523	2593	66	(1885) 22.
2524	1906	66	(1886) 101.
2525	2594	2	V, 384.
2526	2594	132	27 (1973) 335.
2527	2595	66	(1886) 22.
2528	2596	66	(1887) 58.
2529	236	66	(1883) 82.
2530	2597	66	(1887) 44
2531	127	66	(1887) 82.
2532	104	66	(1888) 47.
2533	1774	66	(1889) 6.
2534	2352	66	(1891) 60.
2535	2600	66	(1892) 74.
2536	2602	66	(1892) 19.
2537	2603	66	(1893) 80.
2538	2604	66	(1893) 80.
2539	2608	66	(1893) 82.
2540	2610	66	(1893) 50.
2541	2611	66	(1894) 31.
2542	2613	66	(1895) 53.
2543	2614	66	(1895) 53.
2544	2615	66	(1895) 50.
2545	2620	66	(1897) 106.
2546	2622	66	(1901) 28.
2547	2623	66	(1901) 15.
2548	2627	66	(1902) 37; 39.
2549	183	66	(1903) 273.
2550	1131	66	(1903) 274.
2551	2632	66	(1903) 274.
2552	2634	66	(1903) 192.
2553	2635	66	(1903) 192.
2554	2636	66	(1903) 193.
2555	2637	66	(1903) 209, 227, 261.
2556	1674	161	774, 775.
2557	2641	161	338.
2558	2642	161	p. 198.
2559	2643	161	671-672, 674.
2560	2644	161	161.
2561	631	161	557, 656.
2562	2645	161	565.
2563	2646	161	409.
2564	2647	161	729.
2565	2027	161	437.
2566	2649	161	468.
2567	2650	161	350
2568	609	161	714-715.
2569	2651	161	276.
2570	2652	161	335.
2571	2654	161	238, 243, 245, 251, 256-258.
2572	2150	161	554, 555.
2573	2655	161	658, 660.
2574	1053	161	701, 702.
2575	2656	161	650.
2576	2658	161	663.
2577	641	161	663.
2578	640	161	663.
2579	2659	161	288.
2580	2660	161	568, 575.
2581	2290	161	95.
2582	2662	66	(1903) 212.
2583	2663	66	(1903) 212.
2584	2664	66	(1903) 212.
2585	2666	66	(1903) 215.
2586	2667	66	(1903) 215.
2587	2668	66	(1903) 230.
2588	2669	66	(1903) 230.
2589	2670	66	231.
2590	2671	66	(1903) 219.
2591	2672	66	(1903) 266.
2592	925	66	(1904) 49.
2593	2673	66	(1904) 50.
2594	2675	66	(1905) 213.
2595	2678	66	(1906) 183.
2596	2679	66	(1906) 184.
2597	1691	66	(1906) 182.
2598	2680	66	(1906) 268.
2599	2681	66	(1906) 187.
2600	955	150	396.
2601	2682	66	(1907) 120.
2602	2684	66	(1908) 3.
2603	2685	66	(1908) 328
2604	2686	66	(1909) 202.
2605	2688	66	(1909) 254.
2606	2689	66	(1909) 256.
2607	2692	66	(1909) 45.
2608	2694	66	(1910) 248.
2609	2695	66	(1910) 286.
2610	2520	66	(1910) 18
2611	2698	66	(1910) 18.
2612	2700	66	(1910) 40.
2613	2702	66	(1910) 45.
2614	2703	66	(1910) 69.
2615	2704	66	(1910) 37.
2616	2707	66	(1910) 228.
2617	2708	66	(1910) 228.
2618	2709	66	(1910) 228.
2619	2710	8	LXIV
2620	2711	66	(1911) 52.
2621	2714	66	(1911) 169, 173.
2622	2715	66	(1911) 171.
2623	2716	66	(1911) 173.
2624	1035	66	(1911) 172.
2625	2718	66	(1912) 93.
2626	2719	66	(1912) 92.
2627	197	66	(1912) 204.
2628	2721	66	(1912) 318.
2629	2724	66	(1913) 309.
2630	2726	449	nr. 79.
2631	2727	66	(1913) 312.
2632	2728	66	(1913) 314.
2633	132	66	(1913) 311
2634	101	66	(1913) 311.
2635	1	66	(1913) 311.
2636	2729	66	(1913) 312.
2637	2418	66	(1913) 312.
2638	1661	66	(1913) 176.
2639	2731	66	(1913) 176.
2640	2732	66	(1913) 176.
2641	2734	66	(1913) 176.
2642	2737	66	(1913) 177.
2643	2738	66	(1913) 177.
2644	2739	66	(1913) 179-181, 213.
2645	1776	66	(1913) 178.
2646	2740	66	(1913) 178.
2647	2741	66	(1913) 178.
2648	2742	66	(1913) 178.
2649	2743	66	(1913) 178.
2650	2744	66	(1913) 180.
2651	2745	66	(1913) 180.
2652	2746	66	(1913) 180.
2653	2749	66	(1913) 180.
2654	2750	66	(1913) 180.
2655	2751	66	(1913) 213.
2656	2752	66	(1913) 213.
2657	2753	66	(1913) 213.
2658	2754	66	(1913) 213.
2659	2755	66	(1913) 213.
2660	2756	66	(1913) 213.
2661	2757	66	(1913) 214.
2662	2759	66	(1913) 215, 260.
2663	2761	66	(1913) 261.
2664	2763	66	(1914) 15.
2665	2764	66	(1914) 15.
2666	2765	66	(1914) 16.
2667	2766	66	(1914) 16.
2668	2767	66	(1914) 16.
2669	2768	66	(1914) 16.
2670	2770	387	510, 512.
2671	2771	66	(1914) 17.
2672	2772	66	(1914) 17.
2673	2773	66	(1914) 17.
2674	2774	66	(1914) 17.
2675	2776	66	(1914) 360.
2676	2777	66	(1914) 358.
2677	2779	66	(1914) 365.
2678	2781	66	(1914) 15.
2679	2784	66	(1915) 185.
2680	2785	66	(1915) 58.
2681	1584	66	(1915) 268.
2682	1800	66	(1915) 104.
2683	2786	66	(1915) 117.
2684	1612	10	481.
2685	2791	66	(1915) 135.
2686	2793	66	(1915) 279.
2687	2794	66	(1915) 279.
2688	2794	8	XLVIII
2689	2796	107	4704.
2690	2797	66	(1917) 283.
2691	549	66	(1918) 95.
2692	2360	128	642.
2693	1774	128	566-599
2694	2798	128	608, 610-612.
2695	2799	128	635-636.
2696	505	128	1774.
2697	2637	128	1785.
2698	2803	166	1179.
2699	2805	128	486.
2700	2807	128	480.
2701	2809	128	492-493.
2702	2810	128	488-490.
2703	2811	128	484.
2704	1743	128	513-514.
2705	2813	128	502.
2706	2814	128	503.
2707	1661	128	516-526.
2708	2757	128	527+528.
2709	2815	128	531.
2710	2792	128	533.
2711	2816	128	537.
2712	2758	128	539-540.
2713	2759	128	542-544.
2714	2817	128	546-547.
2715	2762	128	557-560.
2716	2818	128	562.
2717	2819	128	563.
2718	2820	128	667-670.
2719	2821	128	662-665.
2720	581	128	1735.
2721	2059	128	1735.
2722	2307	128	1400-1404; 1484-1488; 1631-1635.
2723	2824	128	1405-1411, 1489-1493, 1495, 1636-1642.
2724	2827	128	1428-1439, 1513-1537, 1653-1664.
2725	2828	128	1447-1472, 1550-1569, 1667-1669.
2726	2829	128	1539-1544
2727	2830	128	1671.
2728	2832	128	674-675.
2729	2834	128	681.
2730	2835	128	683-684.
2731	2836	128	686.
2732	2837	128	688-698.
2733	2838	128	701-714.
2734	2839	128	720-729.
2735	2840	162	733-735.
2736	2841	128	736.
2737	2842	128	737.
2738	2843	128	739.
2739	2844	128	740.
2740	2845	128	821.
2741	2846	128	830.
2742	543	128	1-3, 4, 831-834.
2743	812	128	141, 364+365, 939, 1015, 1103, 1104, 1746.
2744	629	167	39, 46, 55, 64.
2745	1035	185	31.
2746	1042	166	19, 29.
2747	543	8	XXXVII.
2748	1037	163	
2749	1683	166	24.
2750	2848	166	24.
2751	2823	166	30, 31.
2752	565	166	39.
2753	564	128	15-18, 20, 21.
2754	564	166	34, 38, 39, 49, 108.
2755	1654	128	26-29, 30.
2756	1654	166	43, 44, 46
2757	1062	166	39.
2758	2348	162	306-307.
2759	1058	128	5-6, 835-836.
2760	1058	166	20, 22.
2761	2849	128	844-848; 850-852; 853
2762	2849	166	26; 32; 33.
2763	1057	8	XXXIX
2764	570	128	860-875, 876-878, 883, 1763.
2765	433	128	59-63, 68, 69, 444, 884+885, 1742, 1748.
2766	41	166	188.
2767	1771	153	272.
2768	2207	169	157, 161.
2769	2442	155	50, 461.
2770	2442	156	153
2771	2442	170	28.
2772	1063	167	163, 182, 195, 201+202, 211, 220.
2773	2852	167	896.
2774	2853	167	872.
2775	2854	167	872.
2776	2855	167	911.
2777	2856	167	1048.
2778	2858	166	153.
2779	2859	166	457.
2780	2864	166	303, 339, 353, 364, 371, 380, 392, 413, 415, 423, 424, 427, 432, 434, 436, 437, 443, 445, 448+449, 469, 470-472, 473, 474, 479.
2781	2603	128	929-934, 940-944, 1017-1021, 1098-1100a, 1106-1109.
2782	2804	166	534, 535, 536, 542.
2783	2866	166	567.
2784	2757	166	586.
2785	2868	166	522.
2786	2631	166	581, 594, 596, 614, 637, 638, 639, 641, 645, 646, 652+653, 657, 662, 674, 680, 682, 683, 684, 688, 692, 699, 726, 727, 728, 730, 731, 736, 737, 740, 748, 751, 752, 758+759, 775, 779+780, 784, 785.
2787	785	151	II-1, p. 177.
2788	593	167	895.
2789	2869	128	468.
2790	2870	166	51, 58, 60.
2791	2637	166	972, 1039, 1127, 1130.
2792	1627	156	1; 6; 8; 26; 29; 38+39; 52+53; 61; 134.
2793	1627	165	31.
2794	179	166	749, 782, 795, 875, 877.
2795	169	166	515, 527, 528, 542, 543, 548, 556, 561, 576, 593, 605, 608,  616, 619, 623, 629, 636, 650, 669, 670, 675, 677+678, 690, 691, 693, 696, 732, 733, 734, 741, 746, 747, 749, 768.
2796	169	167	1289, 1292, 1296, 1300, 1310, 1316, 1322, 1323, 1325, 1327, 1330, 1338, 1340, 1348, 1356, 1389, 1395, 1398, 1408, 1410, 1413, 1418, 1423, 1424, 1435, 1442, 1445, 1451, 1454, 1462, 1469, 1472-1474, 1476, 1478, 1481, 1483, 1491, 1497, 1500, 1503, 1511, 1513
2797	2871	166	410
2798	544	172	66-67.
2799	629	172	68.
2800	590	172	69.
2801	2374	172	70+71.
2802	169	172	72.
2803	183	172	73-74.
2804	2631	172	898, 1183.
2805	2873	172	910-914; 918.
2806	2874	172	919.
2807	288	172	932.
2808	2780	172	934.
2809	2875	172	935.
2810	202	172	938; 941.
2811	2877	172	118.
2812	2878	172	87-89.
2813	2864	172	896.
2814	2603	172	897.
2815	2762	172	979-980.
2816	570	172	1160, 1161.
2817	14	166	1042-1044.
2818	26	166	981; 982; 985; 1017; 1035; 1063.
2819	1898	167	6.
2820	2027	167	7, 8.
2821	2312	167	5.
2822	2880	172	119, 137, 138.
2823	1715	173	1.
2824	1461	154	110 (27-01-2015)
2825	1461	176	84+85; 91.
2826	1461	177	18.
2827	1461	178	55.
2828	2449	152	472 (18-06-2014)
2829	1992	155	58, 252, 308, 455, 548+549, 603 (17-06-14)
2830	1992	157	42-54, 83-92, 104-108, 126-139 (17-06-14)
2831	1862	153	44, 117 (23-07-14).
2832	1862	156	33+34 (23-07-14)
2833	2180	179	14 (25-03-14)
2834	2440	178	55 (02-06-14)
2835	2440	177	4 (02-06-14)
2836	2440	156	79 (02-06-14)
2837	2440	157	149 (03-06-14)
2838	2441	157	149 (02-06-14).
2839	2441	176	91 (02-06-14).
2840	2441	178	55 (02-06-14).
2841	2441	177	18 (02-06-14).
2842	2441	155	187; 260; 329; 378; 392; 413; 423; 437+438; 443 (02-06-14).
2843	2474	157	30 (03-04-14)
2844	2474	155	179 (03-04-14)
2845	2443	157	83-92; 104-108; 152 (12-06-14)
2846	2443	165	112; 115; 126; 146 (12-06-14)
2847	2443	156	134; 154; 164; 167; 169; 175; 185+186; 203; 205 (12-06-14)
2848	2443	154	440-442; 459+460; 510 (12-06-14)
2849	2827	166	308; 311;+312; 315; 316; 318; 320; 322; 323; 326; 327; 328; 332; 335; 336; 337; 338; 347; 348; 349; 356; 359; 363; 376; 378; 386; 400; 402; 433; 454; 460; 700; 735; 793.
2850	2882	180	35.
2851	2883	180	300, 307.
2852	2884	180	403.
2853	2013	181	31, 32.
2854	2887	181	31.
2855	2160	182	2-15.
2856	1898	182	19-20.
2857	1898	173	51- 55; 67+68.
2858	2160	173	23-28.
2859	1900	182	17.
2860	1900	173	43-45; 47-50.
2861	2199	182	16.
2862	1612	182	21.
2863	544	173	73-91.
2864	543	173	127-133, 136.
2865	1461	173	2-4.
2866	1906	173	5-10.
2867	2038	173	11.
2868	1872	173	12+13.
2869	2890	173	14+15; 137.
2870	2188	173	16.
2871	2176	173	17-19.
2872	2291	173	166.
2873	1991	173	167+168.
2874	1612	173	169-171.
2875	2186	173	165.
2876	2892	173	139.
2877	2893	173	139.
2878	2256	181	197.
2879	2256	157	10, 42-45, 83-92, 104-108, 141 (26-03-14)
2880	2256	170	15+16, 36, 40, 51, 79, 87+88, 92 (26-03-14)
2881	2256	174	11-13, 17 (26-03-14).
2882	2038	181	332.
2883	1620	150	372.
2884	2896	184	228-233.
2885	169	181	1264, 1421, 1424.
2886	2848	181	740
2887	1683	181	740.
2888	2898	181	804; 824.
2889	564	167	67, 73, 87.
2890	564	181	766.
2891	912	181	1421, 1424.
2892	2900	181	823; 824.
2893	2848	184	250.
2894	2901	184	281.
2895	2898	184	259.
2896	2900	184	252.
2897	2902	184	193; 194.
2898	2903	184	260.
2899	2374	181	919.
2900	2374	128	71-76, 310-315, 322, 324, 325, 326, 1743.
2901	2374	166	161; 164; 169; 179;183; 184; 190; 193; 194; 197; 200; 205; 207; 211; 216; 218; 219; 258; 358; 360
2902	2906	181	1503.
2903	562	181	1145.
2904	2907	181	1146.
2905	2908	167	165.
2906	2903	181	1254.
2907	2910	181	1409.
2908	115	181	1438.
2909	106	181	1438.
2910	1058	181	725.
2911	2905	184	223, 234-238, 240.
2912	2902	181	1517.
2913	960	181	1533, 1536.
2914	2849	186	101.
2915	1900	187	2.
2916	1898	187	121.
2917	1898	186	48; 49; 53.
2918	1891	186	46.
2919	1669	186	105.
2920	2383	186	182; 184.
2921	1544	186	78.
2922	2913	186	191.
2923	2914	186	193.
2924	370	186	203.
2925	197	186	224.
2926	2872	186	228, 242.
2927	2873	186	228.
2928	193	186	242.
2929	2027	186	57.
2930	1900	186	44; 45
2931	2915	186	75.
2932	156	186	137.
2933	2374	186	137.
2934	2375	186	147, 149, 151.
2935	433	186	147.
2936	1776	186	152.
2937	2917	186	152.
2938	593	186	155, 156.
2939	91	186	184.
2940	543	186	76.
2941	542	186	75; 76; 78.
2942	2920	154	167.
2943	130	181	1458.
2944	2921	181	1477.
2945	2828	181	1551.
2946	1744	181	722, 731.
2947	2873	181	1553.
2948	2872	181	1552.
2949	2852	181	1143, 1144
2950	2924	185	91.
2951	2925	166	455.
2952	590	128	32-46.
2953	2928	166	290, 291, 295.
2954	505	166	674; 676.
2955	165	166	396; 397; 406; 416; 419; 422; 425; 428; 431; 435; 438; 439; 450; 452; 459; 462; 486; 487; 490; 493; 496; 500; 513; 517; 520; 521; 523; 538; 544.
2956	2835	166	487, 491.
2957	2907	185	428.
2958	2907	188	22.
2959	2864	14	143.
2960	577	151	II-1, p. 161, III, p. 456, IV-1, p. 54, V, p. 468.
2961	2824	166	185; 187; 199; 201; 202; 212; 217; 263.
2962	6	166	375; 607.
2963	261	166	454, 597, 727, 730, 758+759, 779+780.
2964	2930	166	778, 795.
2965	47	166	310, 344, 357.
2966	2931	166	208, 261, 263, 264, 268, 281, 284.
2967	2931	167	572.
2968	912	172	899-909.
2969	912	189	25.
2970	2932	189	69.
2971	19	185	1047; 1051; 1071; 1076+1077; 1135; 1138; 1156; 1159.
2972	2934	185	1085.
2973	2631	188	176, 178-181, 194, 203, 209-212, 221, 224, 228, 239, 240, 241, 242, 243, 246, 247, 250, 253, 259-262, 264, 268, 270, 271, 272, 275, 278, 281, 287, 296, 300, 301, 308, 309, 310, 311, 313-315.
2974	179	188	171; 175; 285; 286; 294; 304; 310; 311; 313-315; 318; 320; 321; 323; 329; 334; 346-349; 357; 358; 385; 389.
2975	2828	185	900, 906, 907, 911, 923, 928, 931-936, 938, 940, 950, 951, 956, 957, 960-963, 974, 980-982, 985, 987, 989, 990, 1017, 1035, 1047, 1050, 1051, 1058, 1063, 1071, 1076+1077, 1143-1145, 1147-1150, 1153, 1155-1157, 1160, 1169.
2976	2828	189	286.
2977	165	188	19; 20; 22; 24; 28-30; 33; 34-36; 38; 40-43; 45-47; 49; 57-64; 67; 69; 70; 71; 75-86; 90-102; 106+107; 110; 111; 119; 120-124.
2978	2873	189	39.
2979	925	189	206+207.
2980	2832	189	304.
2981	2873	14	200-201, 294-295, 319-327, 329, 334.
2982	2873	188	577; 585; 587; 591; 596; 597; 609; 612; 617; 618+619; 621; 622; 630- 634; 639-643; 647.
2983	2936	128	1329-1332.
2984	2936	185	441; 531; 532+533;.
2985	2937	128	1287.
2986	2355	128	886-893, 1069-1074, 1077-1079.
2987	2851	128	1323-1328.
2988	2851	185	333+334.
2989	2941	128	1316.
2990	57	188	173.
2991	38	188	216.
2992	103	188	24, 28
2993	2928	188	40.
2994	2820	185	897, 898.
2995	2817	166	903; 904.
2996	21	185	1133.
2997	2760	185	959.
2998	2921	185	938.
2999	2943	185	928.
3000	197	185	920.
3001	9	185	771.
3002	9	188	394.
3003	1023	167	234.
3004	2307	185	122; 132; 143; 155.
3005	2082	173	141-146.
3006	165	193	14.
3007	197	194	186.
3008	183	194	180, 211.
3009	202	194	242.
3010	2910	193	138, 139, 140, 142.
3011	2872	192	745.
3012	170	194	18, 22, 24, 30, 33, 36, 37, 40-44, 46, 50- 58, 60, 72-75.
3013	523	193	2.
3014	2946	193	9.
3015	2948	194	136, 139
3016	173	194	99.
3017	115	194	149.
3018	165	194	3.
3019	540	193	2.
3020	590	193	2.
3021	130	193	135.
3022	115	193	165, 166.
3023	562	58	304.
3024	144	193	165.
3025	197	193	161, 180, 187, 189, 190, 194.
3026	2952	193	249; 257; 275; 282.
3027	2952	194	318; 494.
3028	2954	194	637.
3029	2955	194	637.
3030	198	193	221.
3031	2956	193	273.
3032	2872	193	206, 207, 211, 212, 214-217, 223, 224, 271.
3033	2872	194	398, 400, 432.
3034	2872	197	12.
3035	183	196	55.
3036	912	196	56.
3037	122	196	88.
3038	159	195	11.
3039	103	195	11.
3040	169	195	11, 12.
3041	170	195	11, 12.
3042	179	195	12.
3043	183	195	12.
3044	19	195	12.
3045	195	195	12.
3046	120	195	12.
3047	2957	195	11.
3048	165	195	11.
3049	593	195	11.
3050	2945	193	232, 236.
3051	2911	193	163.
3052	2841	194	449.
3053	2958	194	476.
3054	2959	193	275.
3055	2960	194	355, 374, 409, 460.
3056	2961	193	331.
3057	2962	193	75.
3058	2873	193	181.
3059	2963	194	335, 476.
3060	2964	194	306, 325, 386, 393, 395, 403, 460, 470, 496, 509, 530
3061	2965	194	306, 393-395.
3062	2837	193	80.
3063	183	198	508.
3064	544	198	93.
3065	2941	199	312.
3066	593	198	364.
3067	2910	199	32.
3068	2319	199	40.
3069	2801	199	30, 155, 289.
3070	2966	199	31.
3071	2967	199	100.
3072	195	199	16, 434.
3073	195	188	530.
3074	2968	199	123, 127, 128, 301.
3075	2969	199	122.
3076	2970	199	106.
3077	2971	199	101.
3078	2972	199	100, 101.
3079	2874	201	15901-15961; 16081
3080	2873	201	15701-15781; 15891; 15561-15621.
3081	2828	201	21381-21421, 21431D.
3082	2976	420	.
3083	2978	199	367+368.
3084	2979	199	268-270; 274-276; 302; 303; 306.
3085	2981	199	249.
3086	2982	199	255-263, 265.
3087	2983	199	280+281.
3088	2984	199	282+283.
3089	2985	199	287+288.
3090	2986	199	291-296; 301.
3091	2987	199	308.
3092	2852	199	436.
3093	2872	205	1463, 1680, 1683, 1684.
3094	2839	205	1501.
3095	2669	204	61010-61060.
3096	2989	206	46.
3097	169	206	19.
3098	130	206	28.
3099	156	167	390, 432+433.
3100	2279	166	22.
3101	2927	128	22-23, 25.
3102	590	167	125, 129-131, 137, 144, 148, 162, 173, 214, 238+239, 246.
3103	116	199	431.
3104	182	199	32, 434.
3105	182	188	337; 450; 458; 505-508; 602.
3106	2991	195	11.
3107	122	195	12.
3108	693	149	474, 475.
3109	2995	221	104-106.
3110	173	221	117.
3111	2997	221	138-139.
3112	2998	221	101-102.
3113	2999	221	109-110.
3114	3000	221	118; 133-137; 140-143; 144; 145.
3115	3001	221	132.
3116	3002	221	130+131.
3117	2868	221	111-116.
3118	288	209	16.
3119	1776	209	14.
3120	2199	210	13.
3121	165	210	114; 120.
3122	3004	210	119.
3123	812	210	130; 131.
3124	2832	210	258, 271, 295.
3125	812	188	95; 127; 128; 133; 134; 136; 137; 139; 140.
3126	3005	188	176, 177.
3127	2837	188	184.
3128	175	188	249, 254, 259, 313, 336, 342, 356.
3129	3007	194	306, 357, 362, 399.
3130	3008	194	263, 281.
3131	3009	193	352.
3132	3010	194	258.
3133	3011	194	293.
3134	3007	201	24441-24472
3135	2961	201	24541-24551.
3136	3015	201	29651-29671.
3137	3018	201	39030, 39031.
3138	3019	201	39020, 39021.
3139	2841	162	5480-5540.
3140	2872	212	96, 97, 109.
3141	103	128	1208-1209
3142	2606	128	1213-1229, 1236-1250.
3143	1095	128	1254-1256.
3144	2861	128	1267-1278.
3145	3024	128	1344-1345.
3146	2803	128	1787.
3147	2802	128	1783.
3148	3025	204	8590, 8592, 8600
3149	3026	204	8610-8640
3150	95	128	1767.
3151	3030	199	147+148.
3152	3031	199	156.
3153	3032	199	146.
3154	3033	199	117.
3155	3034	199	115, 116, 185, 297-300.
3156	222	199	403.
3157	1826	199	400.
3158	570	199	103.
3159	3035	199	228-235; 266.
3160	3036	199	168+169.
3161	3037	199	180, 186.
3162	3038	199	181.
3163	3039	199	184.
3164	2846	199	187.
3165	3040	199	209.
3166	3041	166	470-472; 474.
3167	3042	199	210
3168	3043	199	212+213.
3169	3044	199	214.
3170	3045	199	215-223.
3171	3046	199	224.
3172	3047	199	225+226; 227.
3173	3048	199	236.
3174	3049	199	237.
3175	3050	199	238-241.
3176	3051	199	242, 251-254.
3177	3052	199	243-246; 250.
3178	3053	199	247+248.
3179	3054	199	158-162; 166.
3180	3056	199	426.
3181	1402	205	3601.
3182	2883	205	1713.
3183	2873	205	1681; 1685.
3184	1795	185	36.
3185	3057	66	(1888) 50.
3186	2872	66	(1903) 274.
3187	1638	66	(1903) 274.
3188	3060	66	(1911) 169; 172.
3189	2864	66	(1891) 42.
3190	3061	66	(1892) 74.
3191	3062	66	(1906) 269.
3192	107	66	(1905) 281.
3193	117	66	(1902) 35.
3194	3063	66	(1902) 39.
3195	3064	66	(1897) 191.
3196	413	421	.
3197	1641	8	LXIII.
3198	3066	66	(1900) 28.
3199	3068	66	(1916) 298.
3200	3069	532	nr. 154.
3201	3070	66	(1892) 74.
3202	619	66	(1893) 18.
3203	575	66	(1893) 18.
3204	605	66	(1893) 18.
3205	1715	66	(1893) 19.
3206	2195	66	(1893) 19.
3207	2918	66	(1893) 19.
3208	2697	66	(1910) 286.
3209	1614	66	(1910) 248.
3210	2696	66	(1917) 185.
3211	1865	66	(1920) 72.
3212	2173	66	(1921) 367.
3213	3072	66	(1921) 90.
3214	3074	66	(1921) 217.
3215	2408	66	(1921) 343.
3216	1702	66	(1918) 41
3217	1903	66	(1922) 45.
3218	1861	66	(1922) 45.
3219	2080	66	(1922) 48.
3220	556	66	(1922) 51.
3221	1493	66	(1922) 87.
3222	2149	66	(1923) 284-285.
3223	3077	66	(1923) 285.
3224	2552	66	(1923) 48.
3225	3078	66	(1923) 49.
3226	2158	66	(1923) 60.
3227	2550	66	(1924) 234.
3228	3079	66	(1924) 120.
3229	3080	66	(1924) 233.
3230	3081	66	(1924) 233.
3231	2096	66	(1924) 230.
3232	2136	66	(1924) 145.
3233	2294	66	(1924) 266.
3234	2133	66	(1924) 266.
3235	1816	66	(1924) 284.
3236	3083	66	(1925) 13.
3237	3085	66	(1925) 12.
3238	1808	66	(1925) 12-13.
3239	3084	66	(1925) 167.
3240	907	66	(1925) 166.
3241	2424	66	(1925) 215.
3242	1987	66	(1918) 212.
3243	3086	66	(1918) 212.
3244	3087	66	(1918) 364.
3245	606	66	(1919) 45.
3246	3089	66	(1919) 348.
3247	3090	66	(1926) 100.
3248	3091	66	(1925) 102.
3249	3092	66	(1925) 102.
3250	3093	66	(1925) 102.
3251	3094	66	(1925) 102.
3252	3095	66	(1926) 102.
3253	2466	66	(1926) 203, 205.
3254	3097	66	(1926) 203, 205.
3255	3099	66	(1926) 339.
3256	3100	66	(1926) 341.
3257	1806	66	(1927) 119.
3258	3101	66	(1927) 119.
3259	3103	66	(1927) 118.
3260	3105	66	(1927) 119.
3261	3106	66	(1927) 119.
3262	3107	66	(1927) 119.
3263	2337	66	(1927) 143.
3264	3108	66	(1927) 119.
3265	3109	66	(1927) 119.
3266	3110	66	(1927) 119.
3267	544	66	(1927) 324.
3268	3111	66	(1927) 328.
3269	1889	66	(1927) 331.
3270	1887	66	(1927) 333.
3271	1900	66	(1927) 335.
3272	2310	66	(1927) 305.
3273	3113	66	(1927) 128.
3274	446	66	(1927) 305.
3275	3114	66	(1927) 290.
3276	3115	66	(1928) 131.
3277	3116	66	(1928) 131.
3278	1955	66	(1929) 7.
3279	871	149	476.
3280	56	66	(1929) 333.
3281	2031	66	(1929) 245-246.
3282	3117	66	(1930) 4.
3283	3118	66	(1930) 12.
3284	3120	66	(1930) 12.
3285	3121	66	(1930) 12.
3286	3123	66	(1930) 12.
3287	109	66	(1930) 114.
3288	960	66	(1913) 312; (1930) 116.
3289	2730	66	(1930) 114.
3290	3124	66	(1930) 115.
3291	3125	66	(1930) 105.
3292	3126	66	(1930) 116.
3293	3127	66	(1930) 117.
3294	3128	66	(1930) 117.
3295	3129	66	(1930) 117.
3296	3130	66	(1930) 117.
3297	2931	66	(1930) 173.
3298	3131	66	(1930) 178.
3299	3132	66	(1930) 178.
3300	3133	66	(1930) 179.
3301	3134	66	(1930) 180.
3302	3135	66	(1931) 108.
3303	2553	66	(1932) 327-328.
3304	1505	66	(1932) 299.
3305	3136	66	(1932) 299.
3306	3137	66	(1932) 35.
3307	2229	66	1933) 222.
3308	3138	66	(1933) 221.
3309	426	66	(1933) 245-246.
3310	2272	66	(1933) 247.
