	IDFunctie	Periode	Functie	Volgnummer	Lokaal	Id
1144	1198	0	schout van Schotervlieland	0	0	0
1145	1199	0	schout van de Schermer	0	0	0
1146	1200	0	schout van Nieuwer-Amstel (Amstelveen)	0	0	0
1147	1201	0	schout van Rietveld	0	0	0
1148	1202	0	tresorier van Den Haag	0	0	0
1149	1203	0	schout van Houtrijk	0	0	0
1150	1204	0	baljuw van Zijpe	0	0	0
1151	1205	0	rentmeester van de Lek	0	0	0
1152	1206	0		0	0	0
1153	1207	0	schout van Sluipwijk	0	0	0
1154	1208	0	substituut-baljuw van Den Haag	0	0	0
1155	1209	0	baljuw van Rijswijk	0	0	0
1156	1210	0	schout van Heemskerk	0	0	0
1157	1211	0	substituut-schout van Weesp	0	0	0
1158	1212	0	tresorier van Amsterdam	0	0	0
1159	1213	0	schout van Nootdorp	0	0	0
1160	1214	0	schout van Hogenban	0	0	0
1161	1215	0	baljuw van Poortugaal	0	0	0
1162	1216	0	schout van Zuidland	0	0	0
1163	1217	0	schout van Simonshaven	0	0	0
1164	1218	0	schout van Hekelingen	0	0	0
1165	1219	0	schout van Spijkenisse	0	0	0
1166	1220	0	schout van Broek (in het land van Strijen)	0	0	0
1167	1221	0	schout van Weede	0	0	0
1168	1222	0	schout van Biervliet	0	0	0
1169	1223	0	rentmeester van Spijkenisse	0	0	0
1170	1224	0	schout van Zijdwinde	0	0	0
1171	1225	0	schout van Kort-ambacht	0	0	0
1172	1226	0	rentmeester van Geervliet	0	0	0
1173	1227	0	dijkgraaf van Nieuw-Roden	0	0	0
1174	1228	0	schout van het ambacht tsAps	0	0	0
1175	1229	0	rentmeester van Amstelland en Waterland	0	0	0
1176	1230	0	schout van Berkenwoude	0	0	0
1177	1231	0	schout van Sint-Maartensnieuwland	0	0	0
1178	1232	0	baljuw van Rietwijk	0	0	0
1179	1233	0	schout van Schoterbosch	0	0	0
1180	1234	0	schout van Haarlemmerliede	0	0	0
1181	1235	0	schout van Hofambacht	0	0	0
1182	1236	0	schout van Nieuwerkerk (Haarlemmermeer)	0	0	0
1183	1237	0	schout van Oostzaan	0	0	0
1184	1238	0	schout van welgeborenen van Velsen	0	0	0
1185	1239	0	schout van huislieden van Velsen	0	0	0
1186	1240	0	schout van Loenen	0	0	0
1187	1241	0	schout van Mijnden	0	0	0
1188	1242	0	schout van Huizen	0	0	0
1189	1243	0	schout van Hilversum	0	0	0
1190	1244	0	schout van Hekendorp	0	0	0
1191	1245	0	stadhouder van de schout van De Lier	0	0	0
1192	1246	0	schout van Honderdland	0	0	0
1193	1247	0	schout van Zuidwijk (bij Wassenaar)	0	0	0
1194	1248	0	schout van Valkenburg	0	0	0
1195	1249	0	schout van Katwijk aan Zee	0	0	0
1196	1250	0	schout van Koudekerk aan den Rijn	0	0	0
1197	1251	0	schout van Heer Jacobswoude	0	0	0
1198	1252	0	schout van Nieuwkoop	0	0	0
1199	1253	0	schout van Weipoort	0	0	0
1200	1255	0	rentmeester van Teylingen	0	0	0
1201	1256	0	rentmeester van Monnikenland	0	0	0
1202	1184	0	schout van Zuidwijk (onder Boskoop)	0	0	0
1203	1257	0	tollenaar van Altena	0	0	0
1204	1258	0	schout van Voorne	0	0	0
1205	1259	0	rekenmeester van de abdij van Egmond	0	0	0
1206	1260	0	rentmeester van de Heilige Drievuldigheidshuisjes	0	0	0
1207	1261	0	rentmeester van Bommenede	0	0	0
1208	1262	0	schout van Boekelsdijk	0	0	0
1209	1263	0	tresorier van Rotterdam	0	0	0
1210	1264	0	tresorier van Schiedam	0	0	0
1211	1265	0	schout van het Hof van Delft	0	0	0
1212	1266	0	tresorier van Brielle	0	0	0
1213	1267	0	tresorier van Beverwijk	0	0	0
1214	1268	0	schout van Upmeer	0	0	0
1215	1269	0	tresorier van Delft	0	0	0
1216	1270	0	tresorier van Vlaardingen	0	0	0
1217	1271	0	onderschout van Zouteveen	0	0	0
1218	1272	0	schout van Baardwijk	0	0	0
1219	1273	0	tresorier van Geertruidenberg	0	0	0
1220	1274	0	schout van Krimpen aan de Lek	0	0	0
1221	1275	0	schout van Ouderkerk aan de Ijssel	0	0	0
1222	1276	0	schout van Puttershoek	0	0	0
1223	1277	0	schout van Heinenoord	0	0	0
1224	1278	0	schout van Maasdam	0	0	0
1225	1279	0	schout van Mijnsheerenland	0	0	0
1226	1280	0	schout van Heer Oudelands Ambacht	0	0	0
1227	1281	0	schout van Heerjansdam	0	0	0
1228	1282	0	schout van Kijfhoek	0	0	0
1229	1283	0	schout van Schobbeland Ambacht	0	0	0
1230	1284	0	schout van Hendrik Ido Ambacht	0	0	0
1231	1285	0	schout van Groote Lindt	0	0	0
1232	1286	0	schout van Oost-Ijsselmonde	0	0	0
1233	1287	0	schout van West-Ijsselmonde	0	0	0
1234	1288	0	schout van West-Barendrecht	0	0	0
1235	1289	0	schout van Carnisse	0	0	0
1236	1290	0	stadhouder van de schout van Oost-Barendrecht	0	0	0
1237	1291	0	schout van Heukelum	0	0	0
1238	1292	0	baljuw van Oude- en Nieuwe Tonge	0	0	0
1239	1293	0	rentmeester van Bleiswijk	0	0	0
1240	1294	0	schout van Tholen en Schakerloo	0	0	0
1241	1295	0	rentmeester van Vossemeer	0	0	0
1242	1296	0	schout van West-Souburg	0	0	0
1243	1297	0	baljuw van Sint-Annaland	0	0	0
1244	1298	0	dijkgraaf van Sint-Annaland	0	0	0
1245	1299	0	stadhouder van de rentmeester-generaal	0	0	0
1246	1300	0	tresorier van Brouwershaven	0	0	0
1247	1301	0	dijkgraaf van Kruiningen	0	0	0
1248	1302	0	schout van Kruiningen	0	0	0
1249	1303	0	opperdijkgraaf	0	0	0
1250	1304	0	baljuw van Hoedekenskerke	0	0	0
1251	1305	0	commissaris-generaal van Zeeland	0	0	0
1252	1306	0	gouverneur van Kamperland (Kampvere)	0	0	0
1253	1307	0	klerk van de rentmeester Bewesterschelde	0	0	0
1254	1308	0	luitenant-baljuw van Reimerswaal	0	0	0
1255	1309	0	rentmeester van Krabbendijk	0	0	0
1256	1310	0	rentmeester van Leede	0	0	0
1257	1311	0	rentmeester van de abdij van Kennemerland	0	0	0
1258	1312	0	ontvanger particulier	0	0	0
1259	1313	0	rentmeester van het Land van Stein	0	0	0
1260	1314	0	rentmeester van Gouda, Schoonhoven, Land van Stein	0	0	0
1261	1315	0	baljuw van Gouda, Schoonhoven, Land van Stein	0	0	0
1262	1316	0	plaatsvervangend landsadvocaat	0	0	0
1263	1317	0	rentmeester van de zeewering Petten en Hondsbos	0	0	0
1264	1318	0	rentmeester van de houtvesterij	0	0	0
1265	1319	0	dijkgraaf van Wieringen	0	0	0
1266	1320	0	baljuw van Heusden	0	0	0
1267	1321	0	baljuw van het Land van Arkel	0	0	0
1268	1322	0	baljuw van Capelle aan den Ijssel	0	0	0
1269	1323	0	ontvanger geconfisqueerde goederen	0	0	0
1270	1324	0	kastelein van het Land van Putten	0	0	0
1271	1325	0	dijkgraaf van Geervliet	0	0	0
1272	1326	0	schout van Andel	0	0	0
1273	1327	0	dijkgraaf van het land van Meeuwen	0	0	0
1274	1254	0	rentmeester van Noordwijkerhout e.o.	0	0	0
1275	1328	0	dijkgraaf van Matenesse	0	0	0
1276	1329	0	baljuw van Beverwijk en Noordwijk	0	0	0
1277	1330	0	rentmeester van Beverwijk en Noordwijk	0	0	0
1278	1331	0	duinwaarder	0	0	0
1279	1332	0	rentmeester van Vlieland	0	0	0
1280	1333	0	baljuw van Texel en Vlieland	0	0	0
1281	1334	0	rentmeester van Texel en Vlieland	0	0	0
1282	1335	0	schout van Nieuwenlande (N-Holl.)	0	0	0
1283	1336	0	schout van Bergambacht en Stolwijk	0	0	0
1284	1337	0	schout van Gouderak en Beijersrode	0	0	0
1285	1338	0	schout van Cabau en Lopik	0	0	0
1286	1339	0	schout van het Land van Stein en Papekop	0	0	0
1287	1340	0	schout van Bloemendaal (ZH)	0	0	0
1288	1341	0	schout van Wijk en Noordwijk	0	0	0
1289	1342	0	duinwaarder van Noordwijk	0	0	0
1290	1343	0	substituut-schout van Texel	0	0	0
1291	1344	0	substituut-rentmeester van Zeeland	0	0	0
1292	1345	0	substituut-schout van het Land van Stein	0	0	0
1293	1346	0	baljuw van Borsele	0	0	0
1294	1347	0	baljuw van Boskoop, Akersdijk en de Vennen	0	0	0
1295	1348	0	rentmeester van Wildernisse	0	0	0
1296	1349	0	rentmeester van Westland	0	0	0
1297	1350	0	onderrentmeester van Westland	0	0	0
1298	1351	0	schout van Benschop	0	0	0
1299	1352	0	rentmeester van Ackoy	0	0	0
1300	1353	0	rentmeester van Kortgene	0	0	0
1301	1354	0	schout van Ackoy	0	0	0
1302	1355	0	kastelein van Putten	0	0	0
1303	1356	0	baljuw van de Hofvenne	0	0	0
1304	1357	0	baljuw van de hoge heerlijkheid Kapelle	0	0	0
1305	1358	0	schout van Kapelle a/d Ijssel	0	0	0
1306	1359	0	ontvanger-rekenmeester	0	0	0
1307	1361	0	ontvanger imposten	0	0	0
1308	1362	0	gouverneur van Muiden	0	0	0
1309	1363	0	gouverneur van Naarden	0	0	0
1310	1364	0	gouverneur van Weesp	0	0	0
1311	1365	0	kapitein/kastelein van Geertruidenberg	0	0	0
1312	1366	0	watergraaf van de Vijfambachten	0	0	0
1313	1367	0	onderkastelein van Geertruidenberg	0	0	0
1314	1368	0	kapitein van Geertruidenberg	0	0	0
1315	1369	0	schout van Almkerk	0	0	0
1316	1370	0	schout van Giessen	0	0	0
1317	1371	0	schout van Waardhuizen	0	0	0
1318	1372	0	rentmeester van Weert	0	0	0
1319	1373	0	rentmeester van Middelharnis	0	0	0
1320	1374	0	rentmeester van Almonde en Dubbelmonde	0	0	0
1321	1375	0	stadhouder van de Grote Waard	0	0	0
1322	1376	0	baljuw van Gooiland	0	0	0
1323	1377	0	rentmeester van de domeinen	0	0	0
1324	1378	0	rentmeester van Engelen en Vlijmen	0	0	0
1325	1379	0	onderkastelein van Heusden	0	0	0
1326	1380	0	schout van Aarlanderveen	0	0	0
1327	1381	0	rentmeester van de abdij van Leeuwenhorst	0	0	0
1328	1382	0	ontvanger-generaal van Dordrecht	0	0	0
1329	1383	0	ontvanger-generaal van Holland	0	0	0
1330	1384	0	ontvanger van geannoteerde goederen	0	0	0
1331	1385	0	baljuw van het klooster Sint-Barbara	0	0	0
1332	1386	0	rentmeester van het klooster van Sint-Barbara	0	0	0
1333	1387	0	drossaard van Zevenbergen	0	0	0
1334	1388	0	dijkgraaf van Wateringen	0	0	0
1335	1389	0	rentmeester van Koudekerke (Walcheren)	0	0	0
1336	1390	0	rentmeester van de Langstraat	0	0	0
1337	1391	0	tresorier van Zeeland	0	0	0
1338	1392	0	schout van Koudekerke (Walcheren)	0	0	0
1339	1393	0	rekenmeester van Rijnland	0	0	0
1340	1394	0	drossaard van Loevestein	0	0	0
1341	1395	0	gouverneur van Heusden	0	0	0
1342	1396	0	"rentmeester van de polder ""De Plaat"""	0	0	0
1343	1397	0	rentmeester van Klundert	0	0	0
1344	842	0	rentmeester van de vroonlanden buiten Alkmaar	0	0	0
1345	1398	0	rentmeester van de Regulieren van 's-Gravenzande	0	0	0
1346	1399	0	baljuw van Zandambacht	0	0	0
1347	1400	0	thesaurier	0	0	0
1348	1401	0	schout van Biert	0	0	0
1349	1402	0	dijkgraaf van de Goese polder	0	0	0
1350	1403	0	schout van Nieuw-Matenesse	0	0	0
1351	1404	0	dijkgraaf van Nieuw-Matenesse	0	0	0
1352	1405	0	substituut-baljuw van Noordwijkerhout	0	0	0
1353	1406	0	registermeester	0	0	0
1354	1407	0	baljuw van Offem	0	0	0
1355	1408	0	schout van Offem	0	0	0
1356	1409	0	rentmeester van Leiden	0	0	0
1357	1410	0	schout van Groenswaarde (bij Waddinxveen)	0	0	0
1358	1411	0	substituut-schout van Leiden	0	0	0
1359	1412	0	tollenaar van Grevelingen	0	0	0
1360	1413	0	dijkgraaf van Middelharnas	0	0	0
1361	1414	0	schout van Middelharnas	0	0	0
1362	1415	0	schout van Westenrijk	0	0	0
1363	1416	0	schout van Horendijk	0	0	0
1364	1417	0	dijkgraaf van Drechterland	0	0	0
1365	1418	0	schout van Calslagen	0	0	0
1366	1419	0	schout van Langeraar	0	0	0
1367	1420	0	schout van Korteraar	0	0	0
1368	1421	0	schout van Waarder	0	0	0
1369	1422	0	schout van Middelburg (Boskoop)	0	0	0
1370	1423	0	schout van Vennep	0	0	0
1371	1424	0	schout van Zuidwijk	0	0	0
1372	1426	0	baljuw van Woudrichem	0	0	0
1373	1427	0	rentmeester van Hoorn	0	0	0
1374	1428	0	kastelein van Hoorn	0	0	0
1375	1429	0	substituut ontvanger-generaal	0	0	0
1376	1430	0	dijkgraaf van het Oosterbaljuwschap	0	0	0
1377	1431	0	schout van Graft	0	0	0
1378	1432	0	onderdijkgraaf van Zeeburch	0	0	0
1379	1433	0	kastelein op het slot van Medemblik	0	0	0
1380	1434	0	dijkgraaf van de Hondsbosse	0	0	0
1381	1435	0	schout van Hoogkarspel en Lutjebroek	0	0	0
1382	1436	0	schout van Ursem	0	0	0
1383	1437	0	dijkgraaf van Oudkarspel	0	0	0
1384	1438	0	baljuw van Langedijk (N-H)	0	0	0
1385	1439	0	dijkgraaf van de Hikkepolder	0	0	0
1386	1440	0	dijkgraaf van Vossemeer	0	0	0
1387	1441	0	schout van Polder	0	0	0
1388	1442	0	schout van Vossemeer	0	0	0
1389	1443	0	substituut-baljuw van Oud-Vossemeer	0	0	0
1390	1444	0	baljuw van Vossemeer	0	0	0
1391	1445	0	dijkgraaf van Biezelinge	0	0	0
1392	1446	0	substituut-dijkgraaf van Delfland	0	0	0
1393	1447	0	schout van Barwoutswaarder	0	0	0
1394	1448	0	schout van Woubrugge	0	0	0
1395	1449	0	schout van Groensvoort	0	0	0
1396	1450	0	kastelein van Kronenburg	0	0	0
1397	1451	0	kapitein van Schiedam	0	0	0
1398	1452	0	rentmeester van het huis ter Nesse	0	0	0
1399	1453	0	baljuw van Zuid-Beveland	0	0	0
1400	1454	0	rentmeester van Baarland	0	0	0
1401	1455	0	dijkgraaf van Clauskinderen	0	0	0
1402	1456	0	adjunct-secretaris	0	0	0
1403	1457	0	rentmeester van Blois (in Zeeland)	0	0	0
1404	1458	0	tollenaar van Niemandsvriend	0	0	0
1405	1459	0	tollenaar van de Gleede	0	0	0
1406	1460	0	kastelein van Nuwendoorn	0	0	0
1407	1461	0	kastelein van slot Middelburg	0	0	0
1408	1462	0	schout van de Vier Noorder Koggen	0	0	0
1409	1463	0	onderschout van Zuidholland	0	0	0
1410	1464	0	Drossaard van het Land van Heusden	0	1	0
1411	1465	0	drossaard van het Land van Heusden	0	0	0
1412	1466	0	schout van Biezelinge	0	0	0
1413	1467	0	ontvanger van de heergewaden in Holland	0	0	0
1414	1468	0	dijkgraaf van het Oudland van Altena	0	0	0
1415	1469	0		0	0	0
1416	1470	0	drossaard van Gorkum	0	0	0
1417	290	0	dijkgraaf van het Land van Altena	0	0	0
1418	1471	0	griffier van de hoge Vierschaar in Zeeland	0	0	0
1419	1472	0	superintendant van de Bewapening van de Zuiderzee	0	0	0
1420	1473	0	rentmeester Geestelijke goederen te Hoorn	0	0	0
1421	1474	0	rentmeester van de Geestelijke Goederen te Hoorn	0	0	0
1422	1475	0	klerk van de Houtvesterij	0	0	0
1423	1476	0	substituut-dijkgraaf	0	0	0
1424	1477	0	substituut-dijkgraaf van het Oudland van Altena	0	0	0
1425	1478	0	dijkgraaf van de Breede Watering bewesten Yerseke	0	0	0
1426	1479	0	rekenmeester van Zeeland bewesten Schelde	0	0	0
1427	1480	0	secretaris van de Staten van Zeeland	0	0	0
1428	1481	0	pensionaris van de Staten van Zeeland	0	0	0
1429	1482	0	kastelein van het huis Brederode	0	0	0
1430	1483	0	schout van Breeveld	0	0	0
1431	1484	0	baljuw van het Land van Woerden	0	0	0
1432	1485	0	dijkgraaf van het Land van Woerden	0	0	0
1433	1486	0	schout van Uithoorn	0	0	0
1434	1487	0	baljuw van Oudewater	0	0	0
1435	1488	0	baljuw van Oudewater	0	0	0
1436	1489	0	schout van Werkendam	0	0	0
1437	1490	0	schout van Twisk	0	0	0
1438	1491	0	rentmeester geconfiskeerde goed in Bewesten Scheld	0	0	0
1439	1492	0	schout van Beijerland	0	0	0
1440	1493	0	beziener op de tol van Dordrecht	0	0	0
1441	1494	0	beziener op de tol van Woudrichem	0	0	0
1442	1495	0	beziener op de tol van Gorinchem	0	0	0
1443	1496	0	beziener op de tol van Schoonhoven	0	0	0
1444	1497	0	schout van Almersdorp (in Westfriesland)	0	0	0
1445	1498	0	substituut-baljuw van Arnemuiden	0	0	0
1446	1499	0	tollenaar van Zeeland	0	0	0
1447	1500	0	tollenaar van Arnemuiden	0	0	0
1448	1501	0	bewaarder van de Katwijkse duinen	0	0	0
1449	1502	0	kapitein van De Lemmer	0	0	0
1450	1503	0	kapitein-generaal van Friesland	0	0	0
1451	1504	0	schout van Cabau	0	0	0
1452	1505	0	schout van Lopik	0	0	0
1453	1506	0	zegelbewaarder in Zeeland	0	1	0
1454	1507	0	zegelbewaarder in Zeeland	0	0	0
1455	1508	0	onderbaljuw van Amstelland	0	0	0
1456	1509	0	schout van Rijswaard	0	0	0
1457	1510	0	substituut-baljuw van Brielle	0	0	0
1458	1511	0	burggraaf van Torenburg	0	0	0
1459	1512	0	substituut-baljuw van Schiedam	0	0	0
1460	1513	0	substituut-schout van Schieland	0	0	0
1461	1514	0	substituut-schout van Schiedam	0	0	0
1462	1515	0	schout van de Hogewoning in Vlaardingerambacht	0	0	0
1463	1516	0	schout van Delfshaven	0	0	0
1464	1517	0	schout van Oud-Matenesse	0	0	0
1465	1518	0	gouverneur van Gouda	0	0	0
1466	1519	0	substituut-schout van Oost-IJsselmonde	0	0	0
1467	1520	0	ontvanger van de omslagen van de Duinen van Petten	0	0	0
1468	1521	0	dijkgraaf van de Hondsbossche en Duinen te Petten	0	0	0
1469	1522	0	ontvanger van Nijenburg	0	0	0
1470	1523	0	baljuw van Brederode	0	0	0
1471	1524	0	substituut-dijkgraaf van Oost-IJsselmonde	0	0	0
1472	1525	0	substituut-dijkgraaf van IJsselmonde	0	0	0
1473	1526	0	dijkgraaf van IJsselmonde	0	0	0
1474	1527	0	rentmeester van IJsselmonde	0	0	0
1475	1528	0	thesaurier van de Oorlog	0	0	0
1476	1529	0	secretaris van het Hof van Holland	0	0	0
1477	1530	0	maarschalk van Noordholland	0	0	0
1478	1531	0	substituut-baljuw van Vlaardingen	0	0	0
1479	1532	0	substituut-schout van Vlaardingen	0	0	0
1480	1533	0	schout van Does	0	0	0
1481	1534	0	schout van Oostwoud	0	0	0
1482	1535	0	substituut-schout van Amsterdam	0	0	0
1483	1536	0	gouverneur van Rotterdam	0	0	0
1484	1537	0	gouverneur van Delft	0	0	0
1485	1538	0	gouverneur van Schiedam	0	0	0
1486	291	0	baljuw van het Land van Altena	0	0	0
1487	1539	0	bewaarder van grootzegel en charters	0	0	0
1488	1540	0	hoofdman van Zeeland	0	0	0
1489	1541	0	schout van Spaarneland	0	0	0
1490	1542	0	baljuw van het Land van Stein	0	0	0
1491	1543	0	substituut-schout van Gouda	0	0	0
1492	1544	0	substituut-baljuw van Gouda	0	0	0
1493	1545	0	kastelein van Staveren	0	0	0
1494	1546	0	schout van Beiersrode	0	0	0
1495	1547	0	schout van Beijersrode	0	0	0
1496	1548	0	schout van Drimmelen	0	0	0
1497	1549	0	schout van Raamsdonk	0	0	0
1498	1550	0	schout van Waspik	0	0	0
1499	1551	0	schout van Terheijden	0	0	0
1500	1552	0	schout van Hoge Zwaluwe	0	0	0
1501	1553	0	schout van 's-Gravenmoer	0	0	0
1502	1554	0	rentmeester van Hoge Zwaluwe	0	0	0
1503	1555	0	schout van Zevenbergen	0	0	0
1504	1556	0	schout van Aarlanderveen	0	0	0
1505	1557	0	opperdijkgraaf van het Land van Woerden	0	0	0
1506	1558	0	rentmeester van de omslagen van Rijnland	0	0	0
1507	1559	0	schout van Abdissenrecht (van Rijnsburg)	0	0	0
1508	1560	0	schout van 's-Gravenambacht	0	0	0
1509	1561	0	substituut-schout van Zeevang	0	0	0
1510	1562	0	schout van Schiebroek	0	0	0
1511	1563	0	schout van Willemstad	0	0	0
1512	1564	0	schout van Stormpolder (in Ouderkerk a.d. IJssel)	0	0	0
1513	1565	0	rentmeester van Ruigenhil (Willemstad)	0	0	0
1514	1566	0	ontvanger gemene lands middelen te Delft	0	0	0
1515	1567	0	secretaris van hertog Filips van Boergondië	0	0	0
1516	1568	0	griffier van het leenhof te Den Haag	0	0	0
1517	1569	0	rentmeester van Vlijmen	0	0	0
1518	1570	0	rentmeester van Engelen	0	0	0
1519	1571	0	rentmeester van Oostergo	0	0	0
1520	1572	0	rentmeester van Westergo	0	0	0
1521	1573	0	grafelijk secretaris	0	0	0
1522	1574	0	rentmeester-particulier van het Kwartier van Gouda	0	0	0
1523	1575	0	ontvanger-particulier in Kwartier Westfriesland	0	0	0
1524	1576	0	schout in het ambacht van Hubrecht van de Werve	0	0	0
1525	1577	0	ontvanger-particulier Kwart. Haarlem/Kennemerland	0	0	0
1526	1578	0	ontvanger-particulier Kwartier Delft en Delfland	0	0	0
1527	1579	0	ontvanger-particulier Kwartier Leiden en Rijnland	0	0	0
1528	1580	0	ontvanger van de omslagen voor beleg van Weesp	0	0	0
1529	1581	0	substituut-baljuw van Rotterdam	0	0	0
1530	1582	0	schout van Schalkwijk (bij Haarlem)	0	0	0
1531	1583	0	substituut-schout van Haarlem	0	0	0
1532	1584	0	schout van Gelkenes (bij Liesvelt, ZH)	0	0	0
1533	1585	0	schout van Oesdom (bij Heiloo)	0	0	0
1534	1586	0	schout van Overveen	0	0	0
1535	1587	0	schout van 't Vlieland (bij Haarlem)	0	0	0
1536	1588	0	schout van Woud-Harnasch	0	0	0
1537	1589	0	schout van Groeneveld (bij Delft)	0	0	0
1538	1590	0	schout van Sint Aachtenrecht	0	0	0
1539	1591	0	schout van Opdam	0	0	0
1540	1592	0	schout van Hensbroek	0	0	0
1541	1593	0	dijkgraaf van Zeeland Beoosterschelde	0	0	0
1542	1594	0	ontvanger van de beden te Altena	0	0	0
1543	1595	0	schout van Huisduinen	0	0	0
1544	1596	0	gouverneur van Haarlem	0	0	0
1545	1597	0	schout van de Hoge Vierschaar in Zeeland	0	0	0
1546	1598	0	dijkgraaf van Nieuwendam (bij Akersloot)	0	0	0
1547	1599	0	schout van Oterleek	0	0	0
1548	1600	0	schout van Blokker	0	0	0
1549	1601	0	dijkgraaf van de Uitwaterende Sluizen	0	0	0
1550	1602	0	ontvanger van de beden in Rijnland	0	0	0
1551	1603	0	baljuw van Heemstede	0	0	0
1552	1604	0	rentmeester van Polanen	0	0	0
1553	1605	0	rentmeester van Brederode	0	0	0
1554	1606	0	dijkgraaf van de Zijpe	0	0	0
1555	292	0	rentmeester van het Land van Altena	0	0	0
1556	1607	0	schout van Hill (bij Aalburg)	0	0	0
1557	1608	0	schout van Obdam	0	0	0
1558	1609	0	schout van Wognum	0	0	0
1559	1610	0	rentmeester van Dubblemonde	0	0	0
1560	1611	0	rentmeester van Almonde	0	0	0
1561	1612	0	ontvanger-particulier van West-Friesand	0	0	0
1562	1613	0	schout van Oudenhoorn	0	0	0
1563	1614	0	schout van Zwartewaal	0	0	0
1564	1615	0	schout van Nieuwland (Voorne-Putten)	0	0	0
1565	1616	0	schout van Het Oosterland	0	0	0
1566	1617	0	schout van Oude Hellevoet	0	0	0
1567	1618	0	schout van Rugge	0	0	0
1568	1619	0	schout van Oostvoorne	0	0	0
1569	1620	0	schout van Klein Oosterland	0	0	0
1570	1621	0	substituut-baljuw van Heenvliet	0	0	0
1571	1622	0	baljuw van Brielle	0	0	0
1572	1623	0	opperdijkgraaf van Brielle en Voorne	0	0	0
1573	1624	0	dijkgraaf van Vlissingen	0	0	0
1574	1625	0	rentmeester van Heenvliet	0	0	0
1575	1626	0	dijkgraaf van Westenrijk	0	0	0
1576	1627	0	rentmeester van de exploten	0	0	0
1577	1628	0	vice-admiraal Kwartier Zeeland Bewesten Schelde	0	0	0
1578	1629	0	vice-admiraal van Zeeland	0	0	0
1579	1630	0	superintendant van Zeeland	0	0	0
1580	1631	0	schout van Kortenhoef	0	0	0
1581	1632	0	dijkgraaf van Weesperkarspel	0	0	0
1582	1633	0	substituut-baljuw van Muiden	0	0	0
1583	1634	0	substituut-baljuw van Gooiland	0	0	0
1584	1635	0	substituut-drossaard van het Land van Altena	0	0	0
1585	1636	0	richter van Emmikhoven	0	0	0
1586	1637	0	gewaard rechter van Rotterdam	0	0	0
1587	1638	0	gewaard rechter van Brandwijk	0	0	0
1588	1639	0	gewaard rechter van Gijbeland	0	0	0
1589	1640	0	gewaard rechter in ambachten van Jan v/d Dussen	0	0	0
1590	1641	0	gewaarde rechter van Heimsland	0	0	0
1591	1642	0	gewaarde rechter in ambachten van Pieter v/d Lek	0	0	0
1592	1643	0	gewaarde rechter van Almsvoet	0	0	0
1593	1644	0	gewaarde rechter van Alsmvoet	0	0	0
1594	1645	0	gewaard rechter van Langerak	0	0	0
1595	1646	0	gewaard rechter van Kijfhoek	0	0	0
1596	1647	0	kapitein van Doeveren	0	0	0
1597	1648	0	kapitein van Heusden	0	0	0
1598	1649	0	schout van Emminkhoven	0	0	0
1599	1650	0	rentmeester van de Geestelijke Goederen te Heusden	0	0	0
1600	1651	0	richter van De Werken	0	0	0
1601	1652	0	gewaard rechter van Babyloniënbroek	0	0	0
1602	1653	0	richter van Babyloniënbroek	0	0	0
1603	1654	0	richter van Waardhuizen	0	0	0
1604	1655	0	richter van Andel	0	0	0
1605	1656	0	rentmeester van Naarden	0	0	0
1606	1657	0	rentmeester van Weesp	0	0	0
1607	1658	0	richter van Almkerk	0	0	0
1608	1659	0	richter van Sleeuwijk	0	0	0
1609	1660	0	schout van De Werken	0	0	0
1610	1661	0	ontvanger van de Geestelijke Goederen in Delfland	0	0	0
1611	1662	0	grafelijk zegelbewaarder	0	0	0
1612	1663	0	schout van Alphen aan den Rijn	0	0	0
1613	1664	0	luitenant-baljuw van Hazerswoude	0	0	0
1614	1665	0	schout van Poelluijnen onder Waddinxveen	0	0	0
1615	1666	0	schout van Snijdelwijk bij Boskoop	0	0	0
1616	1667	0	schout van Hubrechtsrecht onder Waddinxveen	0	0	0
1617	1668	0	schout van Polien bij Waddinxveen	0	0	0
1618	1669	0	schout van Schoot	0	0	0
1619	1670	0	substituut-schout van Hazerswoude	0	0	0
1620	1671	0	schout van Wildeveen (onder Hazerswoude)	0	0	0
1621	1672	0	schout van De Wouden	0	0	0
1622	1673	0	gecommiteerde raad van Zeeland	0	0	0
1623	1674	0	drossaard van IJsselstein	0	0	0
1624	1675	0	gouverneur van Waterland	0	0	0
1625	1676	0	schout van Ter Aar	0	0	0
1626	476	0	kastelein van het Land van Altena	0	0	0
1627	1677	0	admiraal	0	0	0
1628	1678	0	rentmeester van de grafelijke wildernis	0	0	0
1629	1679	0	ontvanger van de licenten in Zeeland	0	0	0
1630	1680	0	ontvanger gemene lands middelen te Amsterdam	0	0	0
1631	1681	0	rentmeester van IJsselstein	0	0	0
1632	1682	0	ontvanger gemene lands middelen te Rotterdam	0	0	0
1633	1683	0	ontvanger gemene lands middelen van Schieland	0	0	0
1634	1684	0	kapitein van Warmond	0	0	0
1635	1685	0	kapitein van het huis Lokhorst (Leiden)	0	0	0
1636	1686	0	kapitein van het huis Warmond	0	0	0
1637	1687	0	schout van Tholen	0	0	0
1638	1688	0	schout van Schakerloo	0	0	0
1639	1689	0	griffier van de lenen van het Land van Altena	0	0	0
1640	1690	0	stadhouder van de lenen van het Land van Altena	0	0	0
1641	1691	0	schout van Kapelle a/d IJssel	0	0	0
1642	1692	0	schout van Oost-IJsselmonde	0	0	0
