	IDRegent	IDBron	deel en paginanummer
6759	4686	221	330.
6760	4686	246	
6761	4687	242	188.
6762	4687	246	
6763	4688	4	84 (1994) 223.
6764	4688	246	
6765	4691	15	79 (1995-1996) 311.
6766	4691	244	4 (1901) 70.
6767	4691	246	
6768	4692	246	
6769	4693	246	
6770	4694	243	422.
6771	4695	241	385.
6772	4695	246	
6773	4703	134	24 (1906) 34.
6774	4704	134	67 (1950) 106.
6775	4710	137	9 (1914) 95.
6776	4711	151	10, 218.
6777	4713	4	91 (2004-2005) 56.
6778	4713	265	1, 306.
6779	4714	265	2, 1054.
6780	4717	4	45 (1952) 519.
6781	4719	137	9 (1914) 38.
6782	4722	137	9 (1914) 24.
6783	4723	137	9 (1914) 38.
6784	4726	137	4 (1909) 360.
6785	4726	265	1, 319.
6786	4728	134	44 (1926) 61.
6787	4729	134	70 (1953) 147.
6788	4732	125	38 (1984) 185.
6789	4733	137	3 (1908) 481.
6790	4734	226	35.
6791	4735	137	4 (1909) 360-361.
6792	4736	4	91 (2004-2005) 366.
6793	4736	145	53 (1903) 397-398.
6794	4737	137	10 (1915) 366.
6795	4739	137	2 (1907) 370-371.
6796	4740	137	9 (1914) 219.
6797	4742	137	9 (1914) 101.
6798	4744	137	3 (1908) 518.
6799	4745	125	11 (1948) 118.
6800	4745	134	55 (1937) 13.
6801	4746	137	2 (1907) 400, 4 (1909) 303.
6802	4748	15	7 (1916) 180.
6803	4749	4	46 (1953) 444.
6804	4751	4	84 (1994) 134.
6805	4752	135	3 (1886) 274.
6806	4753	134	19 (1901) 14.
6807	4753	137	3 (1908) 477.
6808	4753	141	45 (1990) 425.
6809	4754	145	69 (1920) 91.
6810	4756	4	84 (1994) 130.
6811	4759	145	9 (1876) 316.
6812	4764	137	2 (1907) 208.
6813	4768	15	59 (1973) 165.
6814	4769	137	3 (1908) 25-26.
6815	4769	141	31 (1976) 286.
6816	4769	227	
6817	4771	227	
6818	4772	228	14.
6819	4773	228	14.
6820	4775	4	16 (1918) 124.
6821	4775	137	3 (1908) 546.
6822	4776	16	8, 249.
6823	4776	151	3, 145.
6824	4778	135	14 (1901) 213.
6825	4782	243	432.
6826	4782	246	
6827	4783	134	23 (1905) 222.
6828	4786	15	38 (1952) 85.
6829	4787	4	87 (1998) 609.
6830	4788	134	27 (1909) 195.
6831	4792	151	6, 99.
6832	4793	134	57 (1939) 5.
6833	4799	4	43 (1950) 91.
6834	4800	4	87 (1998) 634.
6835	4802	134	72 (1955) 94.
6836	4802	145	10 (1860) 68.
6837	4803	137	8 (1913) 433.
6838	4804	4	45 (1952) 410.
6839	4804	134	84 (1967) 103.
6840	4805	241	334.
6841	4807	242	148.
6842	4808	242	154.
6843	4811	134	81 (1964) 292.
6844	4813	4	84 (1994) 279-280.
6845	4813	242	158.
6846	4814	134	45 (1927) 205, 84 (1967) 101.
6847	4815	242	168.
6848	4815	246	
6849	4817	4	46 (1953) 552.
6850	4817	243	407.
6851	4817	246	
6852	4818	246	
6853	4822	246	
6854	4823	134	77 (1960) 387.
6855	4823	246	
6856	4824	15	31 (1945) 81.
6857	4824	134	37 (1919) 405-406.
6858	4824	246	
6859	4826	15	39 (1953) 32.
6860	4826	246	
6861	4827	4	42 (1949) 341.
6862	4827	242	166.
6863	4828	4	84 (1994) 222.
6864	4829	15	5 (1914) 137-138.
6865	4829	141	12 (1957) 256, 20 (1965) 113, 42 (1987) 511.
6866	4829	221	310-311.
6867	4830	246	
6868	4831	4	40 (1942) 281.
6869	4831	134	45 (1927) 207, 84 (1967) 104.
6870	4831	246	
6871	4832	221	330.
6872	4832	241	411.
6873	4834	246	
6874	4835	141	26 (1971) 336.
6875	4836	134	44 (1926) 138.
6876	4837	15	31 (1945) 109.
6877	4837	246	
6878	4839	134	44 (1926) 230.
6879	4839	246	
6880	4840	246	
6881	4841	246	
6882	4844	137	6 (1911) 349.
6883	4845	134	21 (1903) 221.
6884	4845	145	65 (1916) 33.
6885	4853	134	57 (1939) 58.
6886	4853	221	327.
6887	4854	134	57 (1939) 59.
6888	4865	4	46 (1953) 321.
6889	4872	134	45 (1927) 205, 84 (1967) 100.
6890	4873	243	374.
6891	4878	241	383.
6892	4883	134	37 (1919) 406.
6893	4883	221	334.
6894	4883	246	
6895	4884	243	392.
6896	4884	246	
6897	4886	246	
6898	4888	15	10 (1919) 7.
6899	4888	136	22 (1918) 113-114.
6900	4889	15	79 (1995/6) 449.
6901	4892	246	
6902	4893	246	
6903	4895	4	84 (1994) 57.
6904	4895	243	435.
6905	4896	4	80 (1989) 402.
6906	4899	242	193.
6907	4899	246	
6908	4900	4	44 (1951) 351.
6909	4900	246	
6910	4903	145	6 (1873) 580.
6911	4905	4	21 (1923) 280.
6912	4905	141	29 (1974) 58.
6913	4905	145	11 (1878) 139.
6914	4911	137	2 (1907) 396.
6915	4912	228	11.
6916	4921	137	8 (1913) 112-113, 9 (1914) 10.
6917	4921	228	13.
6918	4923	137	2 (1907) 228.
6919	4927	125	31 (1977) 80.
6920	4927	137	8 (1913) 112.
6921	4929	4	45 (1952) 268.
6922	4930	137	9 (1914) 28.
6923	4930	151	3, 45.
6924	4932	15	39 (1953) 112.
6925	4932	137	6 (1911) 117.
6926	4937	15	32 (1946) 285.
6927	4937	134	34 (1916) 118.
6928	4938	136	22 (1918) 114.
6929	4939	228	4.
6930	4940	16	6, 704.
6931	4940	137	2 (1907) 386.
6932	4942	113	378
6933	4942	137	2 (1907) 207.
6934	4943	137	9 (1914) 23.
6935	4943	141	19 (1964) 173.
6936	4943	228	7.
6937	4944	137	2 (1907) 396.
6938	4947	134	24 (1906) 270.
6939	4947	137	8 (1913) 267.
6940	4947	265	1, 307.
6941	4948	265	1, 311.
6942	4950	228	9.
6943	4951	228	10.
6944	4951	265	2, 1050.
6945	4952	137	8 (1913) 239.
6946	4956	125	7 (1958) 209.
6947	4956	136	4 (1900) 99.
6948	4956	151	10, 44.
6949	4958	4	89 (2000-2001) 464-465.
6950	4958	137	9 (1914) 146.
6951	4960	243	99.
6952	4961	242	64.
6953	4963	132	127.
6954	4963	151	4, 67.
6955	4963	182	521.
6956	4964	195	30 (1923) 117.
6957	4964	245	xiii, 28.
6958	4968	141	45 (1990) 390.
6959	4969	138	1 (1879) 267.
6960	4970	221	296-297.
6961	4971	134	57 (1939) 112.
6962	4972	4	40 (1942) 280.
6963	4972	221	327.
6964	4983	141	17 (1962) 119.
6965	4983	221	328.
6966	4984	243	339.
6967	4984	246	
6968	4986	4	81 (1990-1991) 63.
6969	4990	134	24 (1906) 131.
6970	4990	241	373.
6971	4991	136	22 (1918) 437.
6972	4991	221	328.
6973	4991	243	370.
6974	4993	241	369.
6975	4994	137	6 (1911) 334.
6976	4994	246	
6977	4995	246	
6978	4996	243	399.
6979	4997	4	45 (1952) 410-411.
6980	4997	243	413.
6981	4997	246	
6982	4998	137	10 (1915) 383.
6983	4999	243	425.
6984	4999	246	
6985	5000	4	87 (1998) 284.
6986	5001	15	36 (1950) 336.
6987	5002	4	84 (1994) 289.
6988	5002	242	187.
6989	5002	246	
6990	5003	141	45 (1990) 482.
6991	5003	151	5, 31.
6992	5005	134	44 (1926) 227.
6993	5005	221	295.
6994	5006	134	57 (1939) 57.
6995	5006	242	61.
6996	5008	4	91 (2004-2005) 171.
6997	5008	137	5 (1910) 377.
6998	5008	220	500.
6999	5008	222	122.
7000	5009	151	2, 54.
7001	5009	222	14.
7002	5010	220	163-164.
7003	5010	222	121.
7004	5011	125	17 (1963) 193.
7005	5011	135	3 (1886) 209.
7006	5011	137	4 (1909) 386.
7007	5011	220	266.
7008	5011	222	88.
7009	5012	135	17 (1905) 330.
7010	5012	137	4 (1909) 420.
7011	5012	220	56.
7012	5012	222	82.
7013	5013	134	78 (1961) 17.
7014	5013	222	54-55.
7015	5014	219	cd-rom.
7016	5014	222	148.
7017	5015	222	80.
7018	5016	134	71 (1954) 305.
7019	5016	223	18.
7020	5017	4	87 (1998) 215.
7021	5017	137	4 (1909) 13.
7022	5017	220	189.
7023	5017	222	96.
7024	5018	135	17 (1905) 312.
7025	5018	137	4 (1909) 367-369.
7026	5018	220	511.
7027	5018	222	82.
7028	5019	134	78 (1961) 24.
7029	5019	220	487.
7030	5019	222	55.
7031	5020	220	315.
7032	5020	222	77.
7033	5021	134	67 (1950) 50
7034	5021	220	221.
7035	5021	222	166.
7036	5023	134	56 (1938) 105.
7037	5023	222	8.
7038	5024	134	74 (1957) 391.
7039	5024	222	131.
7040	5026	222	43.
7041	5027	4	44 (1951) 272.
7042	5027	220	452.
7043	5027	222	138.
7044	5028	219	cd-rom (Coehoorn).
7045	5028	222	96.
7046	5028	223	21.
7047	5029	222	106.
7048	5030	134	56 (1938) 12.
7049	5030	220	392.
7050	5030	222	36.
7051	5031	222	69.
7052	5032	220	169.
7053	5032	222	51.
7054	5033	219	35-36, 276.
7055	5033	222	2.
7056	5034	222	57.
7057	5035	136	5 (1901) 269.
7058	5035	220	111.
7059	5035	222	123.
7060	5036	219	cd-rom (Emmius).
7061	5036	222	41.
7062	5038	134	80 (1963) 112.
7063	5038	220	307.
7064	5038	222	42.
7065	5039	134	71 (1954) 307.
7066	5039	220	335.
7067	5039	222	65.
7068	5040	134	42 (1924) 363.
7069	5040	222	144.
7070	5041	4	86 (1996-1997) 165.
7071	5041	220	56.
7072	5041	222	76.
7073	5042	220	93.
7074	5042	222	5.
7075	5043	135	2 (1885) 238.
7076	5043	219	cd-rom (Van Julsingha).
7077	5043	222	10.
7078	5044	134	64 (1947) 73.
7079	5044	222	128.
7080	5045	136	5 (1901) 215.
7081	5045	220	326.
7082	5045	222	123.
7083	5046	4	86 (1996-1997) 61.
7084	5046	141	46 (1991) 537.
7085	5046	220	430-431.
7086	5046	222	87.
7087	5047	220	452.
7088	5047	222	138.
7089	5048	4	83 (1993) 240.
7090	5048	15	20 (1931-1932) 314.
7091	5048	137	1 (1906) 71-72.
7092	5049	4	83 (1993) 240-241.
7093	5049	137	1 (1906) 72-73.
7094	5050	134	61 (1943) 128.
7095	5050	222	20.
7096	5051	222	158.
7097	5052	134	74 (1957) 399.
7098	5052	220	144.
7099	5052	222	131.
7100	5053	134	31 (1913) 240.
7101	5053	219	cd-rom.
7102	5053	222	34.
7103	5054	222	26.
7104	5055	136	10 (1906) 321.
7105	5055	222	135.
7106	5056	4	87 (1998) 215-219.
7107	5056	137	4 (1909) 15-16.
7108	5056	220	267.
7109	5056	222	98-99.
7110	5057	137	5 (1910) 382-383.
7111	5058	4	46 (1953) 368.
7112	5058	219	cd-rom (de Drews).
7113	5059	222	87-88.
7114	5060	137	1 (1906) 36.
7115	5060	222	161.
7116	5061	222	60.
7117	5062	222	25.
7118	5063	4	86 (1996-1997) 61-63.
7119	5063	220	57, 61, 431, 443.
7120	5063	222	88.
7121	5064	220	51.
7122	5064	222	117.
7123	5065	135	2 (1885) 203.
7124	5065	219	121.
7125	5065	222	146.
7126	5066	222	103.
7127	5067	4	87 (1998) 234-236.
7128	5067	137	4 (1909) 31.
7129	5067	220	45-46, 438.
7130	5067	222	97.
7131	5068	222	140.
7132	5069	4	79 (1988) 69-70.
7133	5070	4	87 (1998) 219.
7134	5070	137	4 (1909) 17.
7135	5070	220	267.
7136	5070	222	98.
7137	5071	134	56 (1938) 399.
7138	5071	222	11.
7139	5073	219	cd-rom (Berghuis).
7140	5073	222	64.
7141	5074	15	23 (1937) 193
7142	5074	220	368.
7143	5074	222	116-117.
7144	5075	15	49 (1963) 293.
7145	5075	222	153.
7146	5075	223	21.
7147	5076	15	49 (1963) 293.
7148	5076	222	152.
7149	5076	223	21.
7150	5077	222	26.
7151	5078	135	14 (1901) 85.
7152	5078	219	283-284.
7153	5078	222	157.
7154	5079	220	415.
7155	5079	222	3.
7156	5080	136	3 (1899) 85.
7157	5080	219	cd-rom.
7158	5080	222	48.
7159	5081	222	95.
7160	5082	135	9 (1892) 38.
7161	5082	145	45 (1895) 27.
7162	5082	222	129.
7163	5083	15	5 (1914) 103.
7164	5083	125	23 (1969) 107.
7165	5083	141	12 (1957) 205.
7166	5083	222	40.
7167	5084	222	79.
7168	5085	4	44 (1951) 272.
7169	5085	222	137-138.
7170	5086	222	25.
7171	5087	219	cd-rom.
7172	5087	222	90-91.
7173	5087	223	21.
7174	5088	4	45 (1952) 224.
7175	5088	222	145.
7176	5089	134	68 (1951) 203.
7177	5089	220	203.
7178	5089	222	141.
7179	5090	134	68 (1951) 197-198.
7180	5090	220	203.
7181	5090	222	149.
7182	5091	125	23 (1969) 107.
7183	5091	219	285.
7184	5091	222	140.
7185	5092	222	64.
7186	5093	134	57 (1939) 61.
7187	5093	137	4 (1909) 43.
7188	5093	220	384.
7189	5093	222	100.
7190	5094	219	78.
7191	5094	222	124.
7192	5095	135	17 (1905) 315-316.
7193	5095	137	4 (1909) 375-376.
7194	5095	220	534.
7195	5095	222	82, 84.
7196	5096	136	2 (1898) 76.
7197	5096	151	8, 59-60.
7198	5096	220	102.
7199	5096	222	105.
7200	5097	137	4 (1909) 32.
7201	5097	220	45, 169.
7202	5098	4	87 (1998) 219-220.
7203	5098	137	4 (1909) 17.
7204	5098	220	257, 267.
7205	5098	222	98.
7206	5099	4	79 (1988) 70-71.
7207	5099	220	406-408.
7208	5099	222	5.
7209	5100	4	79 (1988) 54.
7210	5100	222	3.
7211	5101	4	79 (1988) 56.
7212	5101	220	393-394.
7213	5101	222	4.
7214	5102	4	79 (1988) 55.
7215	5102	220	105-106.
7216	5102	222	5.
7217	5103	4	79 (1988) 71.
7218	5103	220	336.
7219	5103	222	6.
7220	5104	4	79 (1988) 54.
7221	5104	220	415-418.
7222	5104	222	4.
7223	5105	4	86 (1996-1997) 63-64.
7224	5105	134	51 (1933) 254.
7225	5105	220	432.
7226	5105	222	73.
7227	5106	136	10 (1906) 322.
7228	5106	222	135.
7229	5107	135	15 (1902) 221.
7230	5107	222	20.
7231	5108	4	43 (1950) 50.
7232	5109	4	45 (1952) 225.
7233	5109	220	102.
7234	5109	222	144-145.
7235	5110	134	31 (1913) 241.
7236	5110	219	cd-rom.
7237	5110	222	33.
7238	5111	134	64 (1947) 73-74.
7239	5111	222	128.
7240	5112	134	62 (1944) 61.
7241	5112	222	54.
7242	5113	134	62 (1944) 62.
7243	5113	220	526.
7244	5113	222	54.
7245	5114	4	44 (1951) 248.
7246	5114	219	cd-rom (Wolthers).
7247	5114	220	541.
7248	5114	222	136.
7249	5115	137	4 (1909) 12.
7250	5115	220	56.
7251	5115	222	97.
7252	5116	134	75 (1958) 149.
7253	5116	220	234.
7254	5116	222	127.
7255	5117	134	73 (1956) 307.
7256	5117	135	3 (1886) 205.
7257	5117	220	149.
7258	5117	222	65.
7259	5118	222	59.
7260	5119	134	78 (1961) 12.
7261	5119	222	55.
7262	5120	137	4 (1909) 8.
7263	5120	220	301-304.
7264	5120	222	96.
7265	5121	137	4 (1909) 14.
7266	5121	220	428-430, 448.
7267	5121	222	96.
7268	5122	136	3 (1899) 27, 20 (1916) 244.
7269	5122	219	36.
7270	5122	222	150.
7271	5122	223	21.
7272	5123	222	60.
7273	5124	134	57 (1939) 220, 80 (1963) 101.
7274	5124	222	44.
7275	5125	137	5 (1910) 361.
7276	5125	220	364-366.
7277	5125	222	120.
7278	5126	222	48.
7279	5127	134	80 (1963) 96.
7280	5127	219	cd-rom (Van Julsingha).
7281	5127	222	77-78.
7282	5128	134	71 (1954) 306.
7283	5128	222	66.
7284	5129	134	58 (1940) 10.
7285	5129	220	335.
7286	5129	222	105.
7287	5132	134	56 (1938) 115.
7288	5132	220	103.
7289	5132	222	8.
7290	5133	220	528.
7291	5133	222	24-25.
7292	5134	222	17.
7293	5135	222	117.
7294	5136	135	17 (1905) 314-315.
7295	5136	137	4 (1909) 372-373.
7296	5136	220	533.
7297	5138	136	21 (1917) 104.
7298	5138	222	117-118.
7299	5139	135	17 (1905) 308.
7300	5139	137	4 (1909) 121-122.
7301	5139	220	45, 438, 453.
7302	5139	222	83.
7303	5140	137	5 (1910) 362-363.
7304	5140	222	120.
7305	5141	136	1 (1897) 125.
7306	5141	137	1 (1906) 429.
7307	5143	134	58 (1940) 289.
7308	5143	220	511.
7309	5143	222	27.
7310	5145	4	86 (1996-1997) 63.
7311	5145	220	431-432.
7312	5145	222	73.
7313	5146	4	46 (1953) 358.
7314	5146	134	78 (1961) 22.
7315	5146	222	165.
7316	5147	220	143, 221, 281, 432.
7317	5147	222	73.
7318	5148	15	4 (1913) 188.
7319	5148	135	17 (1905) 370.
7320	5149	134	57 (1939) 217.
7321	5149	135	9 (1892) 170.
7322	5149	219	286.
7323	5149	222	44.
7324	5150	134	53 (1935) 15.
7325	5150	220	79.
7326	5150	222	104.
7327	5151	4	87 (1998) 565.
7328	5151	137	10 (1915) 351-352.
7329	5155	4	84 (1994) 131.
7330	5155	137	9 (1914) 114.
7331	5158	134	70 (1953) 146.
7332	5158	228	12.
7333	5159	228	12.
7334	5161	125	24 (1970) 108.
7335	5161	134	56 (1938) 318.
7336	5162	134	56 (1938) 312.
7337	5165	16	3, 1010-1011.
7338	5165	265	1, 311.
7339	5166	16	3, 1010.
7340	5168	134	24 (1906) 270.
7341	5170	136	14 (1910) 434.
7342	5170	145	67 (1918) 57.
7343	5172	136	12 (1908) 240-241.
7344	5172	137	1 (1906) 180-183.
7345	5173	4	44 (1951) 470.
7346	5173	141	19 (1964) 156.
7347	5173	145	52 (1902) 248-249.
7348	5173	221	330.
7349	5173	243	430.
7350	5173	246	
7351	5174	134	87 (1970) 76.
7352	5175	4	89 (2000-2001) 169.
7353	5175	16	7, 924-925.
7354	5175	246	
7355	5176	246	
7356	5178	4	91 (2004-2005) 158.
7357	5178	243	405.
7358	5180	134	55 (1937) 181-182.
7359	5181	221	330.
7360	5182	246	
7361	5183	242	174.
7362	5183	246	
7363	5185	4	89 (2000-2001) 169.
7364	5185	16	7, 930.
7365	5187	241	336.
7366	5188	134	2 (1884) 62.
7367	5188	136	22 (1918) 113.
7368	5188	137	1 (1906) 85.
7369	5188	145	9 (1876) 221.
7370	5189	4	90 (2002-2003) 363.
7371	5189	137	2 (1907) 121-122.
7372	5189	221	328.
7373	5189	241	328.
7374	5190	134	93 (1976) 65.
7375	5191	137	1 (1906) 59.
7376	5192	134	11 (1893) 93.
7377	5198	16	7, 922-923.
7378	5200	134	53 (1935) 336.
7379	5201	242	148.
7380	5204	4	45 (1952) 521.
7381	5204	137	8 (1913) 300.
7382	5207	4	45 (1952) 99.
7383	5207	141	45 (1990) 486.
7384	5208	4	16 (1918) 4.
7385	5208	137	3 (1908) 82.
7386	5214	151	6, 368.
7387	5215	4	38 (1940) 545.
7388	5215	134	27 (1909) 7.
7389	5216	4	44 (1951) 422.
7390	5219	249	113, 116.
7391	5220	137	2 (1907) 209.
7392	5221	134	70 (1953) 147.
7393	5223	134	69 (1952) 95
7394	5223	250	36.
7395	5226	135	2 (1885) 3.
7396	5226	137	9 (1914) 26-27.
7397	5227	134	1 (1883) 1.
7398	5227	141	40 (1985) 185.
7399	5228	137	3 (1908) 475.
7400	5229	151	2, 325.
7401	5230	137	5 (1910) 353.
7402	5231	4	91 (2004-2005) 158.
7403	5233	4	84 (1994) 230.
7404	5233	138	4 (1882) 72.
7405	5233	221	313.
7406	5235	15	23 (1937) 51.
7407	5237	241	396.
7408	5238	243	416.
7409	5239	246	
7410	5243	137	6 (1911) 333.
7411	5244	4	90 (2002-2003) 382.
7412	5244	241	392.
7413	5246	246	
7414	5248	134	43 (1925) 202.
7415	5250	241	376.
7416	5257	4	38 (1940) 207.
7417	5257	15	21 (1933-1934) 3.
7418	5257	134	93 (1976) 59.
7419	5259	4	91 (2004-2005) 157.
7420	5260	136	22 (1918) 387.
7421	5260	145	79 (1930) 74.
7422	5261	134	37 (1919) 403.
7423	5263	134	72 (1955) 93.
7424	5267	134	31 (1913) 242.
7425	5267	222	32.
7426	5268	134	31 (1913) 242.
7427	5268	222	34.
7428	5269	222	139.
7429	5270	134	56 (1938) 399.
7430	5270	222	11-12.
7431	5271	134	58 (1940) 454.
7432	5271	135	17 (1905) 329.
7433	5271	137	4 (1909) 416-417.
7434	5271	220	139.
7435	5271	222	83.
7436	5272	125	28 (1974) 232.
7437	5272	222	146.
7438	5273	134	75 (1958) 507.
7439	5273	137	1 (1906) 280.
7440	5273	219	cd-rom (Wolthers).
7441	5273	222	171.
7442	5274	134	78 (1961) 217.
7443	5274	136	21 (1917) 194.
7444	5274	222	156.
7445	5275	134	78 (1961) 24.
7446	5276	134	78 (1961) 9.
7447	5276	222	56.
7448	5277	134	78 (1961) 20-21.
7449	5277	136	21 (1917) 104.
7450	5277	220	169, 216-217.
7451	5277	222	56.
7452	5278	219	cd-rom.
7453	5278	222	78.
7454	5279	4	83 (1993) 241.
7455	5280	4	83 (1993) 241.
7456	5280	222	51.
7457	5281	4	83 (1993) 245.
7458	5281	222	51.
7459	5282	15	5 (1914) 104.
7460	5282	141	12 (1957) 205.
7461	5282	222	40.
7462	5283	219	cd-rom (Berghuis).
7463	5283	222	152-153.
7464	5284	15	35 (1949) 95.
7465	5284	136	11 (1907) 503.
7466	5284	222	81.
7467	5285	219	cd-rom (Berghuis).
7468	5285	222	18.
7469	5287	4	46 (1953) 348-349.
7470	5287	222	163.
7471	5288	4	41 (1948) 322.
7472	5288	137	4 (1909) 33.
7473	5288	222	97.
7474	5289	16	7, 784.
7475	5289	220	189.
7476	5289	222	90.
7477	5290	222	80.
7478	5291	222	113.
7479	5292	219	cd-rom (Eilerts).
7480	5292	222	8.
7481	5293	135	17 (1905) 464.
7482	5293	141	22 (1967) 192.
7483	5293	220	305.
7484	5293	222	95.
7485	5294	135	17 (1905) 368.
7486	5294	222	70.
7487	5295	134	84 (1967) 132-133.
7488	5295	220	376.
7489	5295	222	154.
7490	5296	219	cd-rom (Van Julsingha).
7491	5296	222	94.
7492	5297	222	76.
7493	5299	222	159.
7494	5300	137	1 (1906) 36-37.
7495	5300	222	161.
7496	5301	134	68 (1951) 201.
7497	5301	220	464-466.
7498	5302	219	cd-rom (Wolthers).
7499	5302	222	169.
7500	5303	134	68 (1951) 204.
7501	5303	137	5 (1910) 384.
7502	5303	141	27 (1972) 49.
7503	5303	220	111, 360.
7504	5303	222	121.
7505	5304	222	2.
7506	5305	222	156.
7507	5308	222	7.
7508	5309	4	41 (1943-1948) 27.
7509	5309	220	280-281.
7510	5309	222	97.
7511	5310	137	4 (1909) 42.
7512	5310	220	164, 189
7513	5310	222	98.
7514	5311	137	1 (1906) 276.
7515	5311	219	cd-rom (Wolthers).
7516	5311	222	171-172.
7517	5312	222	24.
7518	5313	134	51 (1933) 251-252.
7519	5313	220	147.
7520	5313	222	62.
7521	5314	134	74 (1957) 397.
7522	5314	220	397-398.
7523	5315	222	109.
7524	5317	134	74 (1957) 393.
7525	5317	222	133.
7526	5318	125	17 (1963) 187.
7527	5318	220	185.
7528	5319	222	39.
7529	5320	222	171.
7530	5321	222	65.
7531	5322	222	30.
7532	5323	135	17 (1905) 309.
7533	5323	137	4 (1909) 123.
7534	5323	222	85.
7535	5324	134	58 (1940) 10.
7536	5324	220	70-71.
7537	5324	222	104.
7538	5325	134	52 (1934) 186.
7539	5325	136	6 (1902) 105.
7540	5325	219	cd-rom (de Drews).
7541	5325	222	49-50.
7542	5326	222	107-108.
7543	5327	134	26 (1908) 71.
7544	5327	222	28.
7545	5328	4	91 (2004-2005) 171-172.
7546	5328	220	500.
7547	5328	222	120.
7548	5329	222	125.
7549	5330	219	cd-rom (Emmius).
7550	5330	222	9.
7551	5331	222	59.
7552	5332	219	291.
7553	5332	222	158.
7554	5333	135	17 (1905) 461.
7555	5333	222	70-71.
7556	5334	136	6 (1902) 107.
7557	5334	220	384.
7558	5335	136	21 (1917) 194-195.
7559	5335	222	100.
7560	5336	219	cd-rom (Eilerts).
7561	5336	222	142.
7562	5337	222	45.
7563	5338	141	12 (1957) 205.
7564	5338	219	cd-rom (Wolthers).
7565	5338	222	20.
7566	5340	134	58 (1940) 454.
7567	5340	222	12.
7568	5342	220	315, 462.
7569	5342	222	41.
7570	5343	222	21.
7571	5344	222	44.
7572	5345	222	121.
7573	5346	134	57 (1939) 215.
7574	5346	219	cd-rom.
7575	5346	222	148.
7576	5348	219	cd-rom (Phebens).
7577	5348	222	43.
7578	5350	134	84 (1967) 131, 86 (1969) 151.
7579	5350	220	93.
7580	5351	222	162-163.
7581	5352	222	124-125.
7582	5354	222	158.
7583	5355	219	cd-rom (Wolthers).
7584	5355	222	93.
7585	5356	134	78 (1961) 213.
7586	5356	222	155.
7587	5357	134	32 (1914) 29.
7588	5357	145	45 (1895) 27.
7589	5357	222	129-130.
7590	5358	222	80.
7591	5359	222	26.
7592	5360	222	75.
7593	5361	222	90.
7594	5362	134	71 (1954) 308.
7595	5362	222	65-66.
7596	5363	222	29-30.
7597	5364	222	21.
7598	5365	222	21.
7599	5366	222	28.
7600	5367	222	85-86.
7601	5369	137	5 (1910) 380.
7602	5369	220	495.
7603	5369	222	121-122.
7604	5370	137	5 (1910) 360.
7605	5370	220	164.
7606	5370	222	121.
7607	5372	135	17 (1905) 307.
7608	5372	220	315.
7609	5372	222	76-77.
7610	5373	220	165.
7611	5373	222	111.
7612	5374	220	360.
7613	5374	222	186.
7614	5375	222	86.
7615	5378	220	149.
7616	5378	222	107.
7617	5379	222	30.
7618	5380	134	58 (1940) 453.
7619	5380	222	14.
7620	5381	222	76.
7621	5382	137	4 (1909) 5-6.
7622	5382	220	440.
7623	5382	222	96.
7624	5383	222	104.
7625	5384	222	42.
7626	5385	222	89.
7627	5386	134	74 (1957) 389.
7628	5386	220	60.
7629	5386	222	132.
7630	5387	222	9.
7631	5388	134	84 (1967) 128.
7632	5388	220	205.
7633	5389	134	71 (1954) 305.
7634	5389	222	66-67.
7635	5390	222	125.
7636	5391	134	31 (1913) 240.
7637	5391	219	cd-rom.
7638	5392	222	21.
7639	5393	222	102.
7640	5394	219	cd-rom (Phebens).
7641	5394	222	113.
7642	5395	222	119.
7643	5396	16	6, 692.
7644	5396	134	67 (1950) 39-40.
7645	5396	220	289.
7646	5396	222	58.
7647	5398	219	cd-rom (Wolthers).
7648	5398	222	103.
7649	5399	222	158.
7650	5400	137	1 (1906) 34.
7651	5400	141	38 (1983) 59.
7652	5400	222	12.
7653	5401	134	74 (1957) 390.
7654	5401	222	131-132.
7655	5402	220	522-525.
7656	5402	222	65.
7657	5403	219	cd-rom (Coehoorn).
7658	5403	222	54.
7659	5404	134	75 (1958) 146.
7660	5404	135	3 (1886) 117.
7661	5404	220	403.
7662	5404	222	127.
7663	5405	222	96.
7664	5406	219	103.
7665	5406	222	38.
7666	5407	222	111.
7667	5408	222	138.
7668	5409	222	103-104.
7669	5410	222	47.
7670	5411	219	cd-rom (Van Julsingha).
7671	5411	222	170.
7672	5412	222	27.
7673	5413	134	57 (1939) 219.
7674	5413	220	213, 226.
7675	5413	222	44.
7676	5414	220	73.
7677	5414	222	146.
7678	5415	222	169.
7679	5416	134	58 (1940) 290.
7680	5416	220	511.
7681	5416	222	27.
7682	5417	222	76.
7683	5418	222	24.
7684	5421	222	39.
7685	5422	222	57.
7686	5423	134	84 (1967) 132.
7687	5423	135	2 (1885) 295.
7688	5423	137	4 (1909) 416.
7689	5423	220	375.
7690	5424	134	31 (1913) 240.
7691	5424	219	cd-rom.
7692	5425	222	102.
7693	5426	222	38.
7694	5427	222	104.
7695	5428	220	301.
7696	5428	222	45.
7697	5429	222	94.
7698	5430	134	31 (1913) 240.
7699	5430	219	cd-rom.
7700	5430	222	35.
7701	5431	222	115.
7702	5432	222	74.
7703	5433	125	28 (1974) 231.
7704	5433	222	126.
7705	5434	222	146.
7706	5435	219	cd-rom (Coehoorn).
7707	5435	222	54.
