	IDRegent	IDBron	deel en paginanummer
1815	4012	2	80 (1997) 349.
1816	4013	2	38 (1952) 379.
1817	4014	1	39 (1941) 290.
1818	4015	2	8 (1917) 363.
1819	4018	1	87 (1998) 26.
1820	4018	3	IX, 573.
1821	4020	2	6 (1915) 384.
1822	4021	2	63 (1977) 291.
1823	4023	3	V, 176.
1824	4024	2	48 (1962) 90.
1825	4024	3	IX, 217.
1826	4025	3	II, 1128.
1827	4026	2	24 (1938) 234.
1828	4027	2	25 (1939) 222.
1829	4028	2	1 (1910) 146.
1830	4028	3	X, 260.
1831	4029	2	20 (1931/1932) 317.
1832	4029	11	1 (1906) 80.
1833	4030	3	VIII, 476.
1834	4031	1	83 (1993) 242.
1835	4031	11	1 (1906) 76.
1836	4032	2	1 (1910) 145.
1837	4032	3	I, 851.
1838	4033	1	45 (1952) 438.
1839	4033	3	X, 1048.
1840	4034	2	13 (1923) 59.
1841	4036	2	4 (1913) 370.
1842	4036	3	III, 1190.
1843	4038	2	57 (1971) 121.
1844	4039	2	18 (1928/1929) 37.
1845	4039	3	IX, 199.
1846	4040	2	6 (1915) 390.
1847	4041	1	87 (1998) 460.
1848	4041	10	21 (1917) 111.
1849	4042	1	86 (1996/1997) 34.
1850	4043	2	20 (1931/1932) 329.
1851	4043	3	X, 1201.
1852	4046	2	33 (1947) 263.
1853	4046	3	IX, 1098.
1854	4047	2	13 (1923) 344.
1855	4047	32	309.
1856	4048	32	294.
1857	4049	2	32 (1946) 274.
1858	4049	16	288.
1859	4049	32	323.
1860	4050	8	93 (1976) 167.
1861	4050	32	315.
1862	4052	2	24 (1938) 120.
1863	4052	32	325.
1864	4054	2	36 (1950) 327.
1865	4055	2	1 (1910) 271.
1866	4055	15	186.
1867	4056	1	38 (1940) 29.
1868	4057	2	16 (1926) 132.
1869	4058	2	62 (1976) 125.
1870	4058	3	IV, 596.
1871	4058	26	XXXVI (1913) 248.
1872	4059	15	153.
1873	4059	16	184.
1874	4060	15	221.
1875	4060	16	259.
1876	4061	2	10 (1919) 184.
1877	4062	1	86 (1996/1997) 325.
1878	4062	3	VII, 696.
1879	4062	15	169.
1880	4062	16	200.
1881	4063	2	49 (1963) 62.
1882	4064	3	VIII, 335.
1883	4064	15	123.
1884	4064	16	146.
1885	4065	2	47 (1961) 126.
1886	4065	15	142.
1887	4065	16	169.
1888	4066	15	228.
1889	4066	16	272.
1890	4067	2	49 (1963) 41.
1891	4067	16	115.
1892	4068	2	20 (1931/1932) 311.
1893	4068	3	X, 1073.
1894	4068	15	244.
1895	4070	2	66 (1982) 320.
1896	4072	2	43 (1957) 48.
1897	4072	3	I, 530.
1898	4072	32	296.
1899	4073	2	49 (1963) 77.
1900	4073	32	294.
1901	4074	32	319.
1902	4075	9	33 (1926) 188.
1903	4075	32	292.
1904	4076	3	IV, 829.
1905	4076	32	307.
1906	4077	1	79 (1988) 297.
1907	4077	32	292.
1908	4078	3	IV, 639.
1909	4078	32	301.
1910	4079	2	34 (1948) 127.
1911	4079	32	301.
1912	4080	1	89 (2000/2001) 141.
1913	4080	32	314.
1914	4081	32	311.
1915	4082	3	II, 103.
1916	4086	1	88 (1999) 366.
1917	4086	3	IX, 677.
1918	4088	1	46 (1953) 219.
1919	4089	1	83 (1993) 119.
1920	4092	1	89 (2000/2001) 378.
1921	4093	2	21 (1933/1934) 349.
1922	4095	2	48 (1962) 406.
1923	4096	2	3 (1912) 156.
1924	4096	3	I, 1099.
1925	4097	8	69 (1952) 77.
1926	4099	1	81 (1990/1991) 314.
1927	4100	2	74 (1990) 409.
1928	4101	2	23 (1937) 153.
1929	4102	10	6 (1902) 454.
1930	4103	1	43 (1950) 416.
1931	4104	1	46 (1953) 379.
1932	4104	3	X, 1209.
1933	4105	1	79 (1988) 157.
1934	4106	24	15 (1902) 181.
1935	4106	32	301.
1936	4107	1	85 (1995) 482.
1937	4107	3	VIII, 881.
1938	4110	2	46 (1960) 118.
1939	4111	1	44 (1951) 20.
1940	4112	2	13 (1923) 59.
1941	4113	1	83 (1993) 482.
1942	4114	1	82 (1992) 368.
1943	4114	3	I, 853.
1944	4115	3	I, 1050.
1945	4116	2	37 (1951) 128.
1946	4117	1	84 (1994) 123.
1947	4118	2	27 (1941) 177.
1948	4118	3	I, 1051.
1949	4119	2	12 (1921/1922) 62.
1950	4119	3	X, 83.
1951	4120	2	61 (1975) 91.
1952	4122	2	9 (1918) 335.
1953	4124	2	39 (1953) 35.
1954	4125	2	73 (1989) 304.
1955	4126	6	X, 243.
1956	4128	6	XI, 108.
1957	4129	1	87 (1998) 566.
1958	4129	3	VII, 816.
1959	4130	2	42 (1956) 341.
1960	4131	2	80 (1997) 367.
1961	4133	2	38 (1952) 156.
1962	4134	1	80 (1989) 310.
1963	4135	1	45 (1952) 301.
1964	4137	2	46 (1960) 142.
1965	4138	1	81 (1990/1991) 192.
1966	4139	1	45 (1992) 148.
1967	4140	1	90 (2002/2003) 351.
1968	4141	1	43 (1950) 424.
1969	4142	2	7 (1916) 89.
1970	4142	3	VII, 289.
1971	4143	2	13 (1923) 449.
1972	4145	1	82 (1992) 44.
1973	4146	3	IV, 1466.
1974	4148	2	67 (1983) 220.
1975	4149	2	23 (1937) 3.
1976	4150	1	44 (1951) 171.
1977	4151	1	46 (1953) 73.
1978	4152	1	80 (1989) 112.
1979	4153	2	1 (1910) 270.
1980	4154	2	29 (1943) 99.
1981	4154	3	IV, 497.
1982	4155	2	5 (1914) 403.
1983	4156	1	85 (1995) 497.
1984	4157	2	27 (1941) 17.
1985	4158	2	75 (1991) 186.
1986	4158	3	II, 786.
1987	4159	2	13 (1923) 428.
1988	4159	3	IV, 1376.
1989	4161	2	6 (1915) 72.
1990	4162	3	III, 650.
1991	4162	6	VII, 56.
1992	4165	2	11 (1920) 170.
1993	4166	1	89 (2000/2001) 209.
1994	4167	1	44 (1951) 259.
1995	4167	11	6 (1911) 132.
1996	4168	1	44 (1951) 198.
1997	4169	2	21 (1933/1934) 385.
1998	4169	3	V, 1028.
1999	4171	3	IX, 382.
2000	4171	24	4 (1887) 66.
2001	4172	3	I, 481.
2002	4172	8	67 (1950) 116.
2003	4173	5	23 (1869) 161.
2004	4174	2	40 (1954) 145.
2005	4174	3	IV, 302.
2006	4175	2	31 (1945) 347.
2007	4177	11	6 (1911) 131.
2008	4177	24	16 (1903) 365.
2009	4179	1	45 (1952) 362.
2010	4180	27	III, Eererol 46.
2011	4181	2	2 (1911) 37.
2012	4182	6	V, 154.
2013	4183	2	33 (1947) 298.
2014	4184	12	95 (1954/1955) 120.
2015	4186	6	VII, 84.
2016	4187	2	55 (1969) 137.
2017	4188	6	VII, 107.
2018	4189	3	II, 710.
2019	4190	2	27 (1941) 22.
2020	4190	3	V, 40.
2021	4192	1	80 (1989) 28.
2022	4192	3	I, 378.
2023	4193	1	87 (1998) 349.
2024	4195	2	28 (1942) 325.
2025	4196	2	3 (1912) 306.
2026	4197	2	38 (1952) 349.
2027	4198	1	88 (1999) 422.
2028	4198	32	288.
2029	4199	1	44 (1951) 259.
2030	4200	1	89 (2000/2001) 213.
2031	4201	2	27 (1941) 232.
2032	4201	3	II, 1274.
2033	4201	13	205.
2034	4202	2	30 (1944) 369.
2035	4203	2	7 (1916) 298.
2036	4204	3	III, 106.
2037	4204	13	34.
2038	4204	14	522.
2039	4205	1	85 (1995) 8.
2040	4206	1	85 (1995) 403.
2041	4207	1	85 (1995) 402.
2042	4208	1	46 (1953) 484.
2043	4209	1	44 (1951) 285.
2044	4210	1	85 (1995) 382.
2045	4211	1	88 (1999) 395.
2046	4212	2	3 (1912) 60.
2047	4215	2	56 (1970) 72.
2048	4217	2	17 (1927) 308.
2049	4222	2	38 (1952) 201.
2050	4224	2	34 (1948) 313.
2051	4224	3	X, 1036.
2052	4225	2	38 (1952) 202.
2053	4230	2	38 (1952) 199.
2054	4231	2	18 (1928/1929) 148.
2055	4233	2	38 (1952) 195.
2056	4235	2	38 (1952) 199.
2057	4238	2	54 (1968) 18.
2058	4238	3	IX, 129.
2059	4239	13	133.
2060	4239	14	296.
2061	4240	14	311.
2062	4244	2	38 (1952) 205.
2063	4245	1	85 (1995) 382.
2064	4246	14	314.
2065	4247	14	313.
2066	4248	2	38 (1952) 207.
2067	4249	2	18 (1928/1929) 151.
2068	4250	2	3 (1912) 342.
2069	4250	3	X, 850.
2070	4251	2	18 (1928/1929) 151.
2071	4254	2	34 (1948) 326.
2072	4254	3	X, 1034.
2073	4256	2	34 (1948) 312.
2074	4257	2	38 (1952) 205.
2075	4259	2	67 (1983) 153.
2076	4260	2	50 (1964) 245.
2077	4260	14	294.
2078	4264	8	53 (1935) 383.
2079	4269	2	50 (1964) 246.
2080	4270	2	50 (1964) 248.
2081	4274	2	66 (1982) 366.
2082	4276	3	IX, 1235.
2083	4277	2	50 (1964) 249.
2084	4278	2	53 (1967) 252.
2085	4279	8	53 (1935) 383.
2086	4280	2	34 (1948) 332.
2087	4280	3	X, 1035.
2088	4281	2	54 (1968) 18.
2089	4281	3	IX, 129.
2090	4284	2	18 (1928/1929) 148.
2091	4284	3	X, 684.
2092	4287	2	82 (1999) 352.
2093	4289	1	46 (1953) 484.
2094	4290	2	54 (1968) 21.
2095	4293	2	34 (1948) 326.
2096	4293	3	X, 1036.
2097	4295	1	46 (1953) 177.
2098	4295	3	IX, 1238.
2099	4296	1	79 (1988) 71.
2100	4296	13	20.
2101	4297	1	79 (1988) 125.
2102	4298	1	87 (1998) 220.
2103	4298	3	III, 762.
2104	4298	13	156.
2105	4300	1	87 (1998) 231.
2106	4301	1	43 (1950) 258.
2107	4302	1	44 (1951) 273.
2108	4302	13	213.
2109	4303	1	45 (1952) 392.
2110	4304	1	87 (1998) 349.
2111	4304	3	VII, 763.
2112	4305	1	89 (2000/2001) 356.
2113	4306	1	43 (1950) 257.
2114	4307	1	86 (1996/1997) 64.
2115	4308	1	44 (1951) 273.
2116	4309	1	79 (1988) 58.
2117	4309	3	X, 14.
2118	4310	1	44 (1951) 251.
2119	4311	1	43 (1950) 56.
2120	4311	3	X, 770.
2121	4312	1	79 (1988) 73.
2122	4313	1	45 (1952) 392.
2123	4314	1	83 (1993) 109.
2124	4315	1	45 (1952) 230.
2125	4316	1	44 (1951) 250.
2126	4317	1	79 (1988) 155.
2127	4318	1	89 (2000/2001) 357.
2128	4319	1	86 (1996/1997) 130.
2129	4319	3	VII, 644.
2130	4320	1	41 (1943/1948) 423.
2131	4320	10	21 (1917) 112.
2132	4321	1	79 (1988) 183.
2133	4322	6	II, 505.
2134	4323	2	38 (1952) 99.
2135	4323	13	69.
2136	4323	14	84.
2137	4324	2	20 (1931/1932) 345.
2138	4325	13	127.
2139	4325	14	95.
2140	4326	2	7 (1916) 303.
2141	4326	3	X, 770.
2142	4328	1	45 (1952) 438.
2143	4328	3	X, 1056.
2144	4328	13	234.
2145	4328	14	114.
2146	4329	3	X, 1198.
2147	4331	2	38 (1952) 104.
2148	4334	10	21 (1917) 196.
2149	4335	2	18 (1928/1929) 214.
2150	4335	3	X, 1041.
2151	4337	2	4 (1913) 135.
2152	4338	2	35 (1949) 106.
2153	4340	2	1 (1910) 353.
2154	4340	3	X, 777.
2155	4341	2	60 (1974) 198.
2156	4342	2	20 (1931/1932) 317.
2157	4343	2	85 (2203/2004) 346.
2158	4344	3	X, 523.
2159	4344	10	21 (1917) 198.
2160	4345	1	43 (1950) 51.
2161	4345	3	X, 772.
2162	4346	2	38 (1952) 237.
2163	4346	3	IX, 681.
2164	4347	2	50 (1964) 248.
2165	4348	2	1 (1910) 146.
2166	4348	3	I, 852.
2167	4349	1	44 (1951) 253.
2168	4354	14	116.
2169	4356	6	XI, 13.
2170	4357	2	82 (1999) 98.
2171	4360	14	110.
2172	4364	2	38 (1952) 253.
2173	4365	2	67 (1983) 242.
2174	4373	11	1 (1906) 75.
2175	4378	2	35 (1949) 264.
2176	4380	2	6 (1915) 331.
2177	4388	2	6 (1915) 332.
2178	4390	6	X, 104.
2179	4391	1	45 (1952) 453.
2180	4391	3	X, 1049.
2181	4394	1	45 (1952) 240.
2182	4395	2	75 (1991) 144.
2183	4396	2	50 (1964) 161.
2184	4396	3	III, 435.
2185	4402	3	X, 1203.
2186	4412	2	67 (1983) 258.
2187	4420	2	40 (1954) 87.
2188	4421	2	40 (1954) 81.
2189	4421	3	X, 179.
2190	4422	2	18 (1928/1929) 215.
2191	4422	3	X, 1040.
2192	4423	2	48 (1962) 274.
2193	4423	3	IV, 850.
2194	4423	8	45 (1927) 212.
2195	4430	3	IV, 1373.
2196	4432	1	43 (1950) 57.
2197	4432	3	X, 772.
2198	4434	1	43 (1950) 52.
2199	4434	3	X, 770.
2200	4436	1	45 (1952) 226.
2201	4437	2	34 (1948) 320.
2202	4440	2	23 (1937) 202.
2203	4443	2	36 (1950) 74.
2204	4584	10	13 (1909) 310.
2205	4586	2	64 (1978/1979) 386.
2206	4587	1	38 (1940) 159.
2207	4588	11	3 (1908) 66.
2208	4589	11	4 (1909) 163.
2209	4591	1	80 (1989) 297.
2210	4593	2	44 (1958) 157.
2211	4594	1	38 (1940) 140.
2212	4595	8	49 (1931) 145.
2213	4596	1	45 (1952) 286.
2214	4597	2	1 (1910) 189.
2215	4599	2	75 (1991) 174.
2216	4600	1	81 (1990/1991) 257.
2217	4601	1	43 (1950) 190.
2218	4602	2	10 (1919) 93.
2219	4603	1	45 (1952) 101.
2220	4604	2	31 (1945) 236.
2221	4605	1	80 (1989) 580.
2222	4606	2	42 (1956) 246.
2223	4607	1	38 (1940) 163.
2224	4607	3	I, 275.
2225	4609	11	9 (1914) 4.
2226	4610	1	80 (1989) 546.
2227	4612	3	IV, 346.
2228	4612	13	53.
2229	4613	11	8 (1913) 354.
2230	4614	2	45 (1959) 280.
2231	4615	2	1 (1910) 190.
2232	4617	2	53 (1967) 219.
2233	4618	1	45 (1952) 98.
2234	4619	2	42 (1956) 342.
2235	4619	3	X, 1095.
2236	4620	1	84 (1994) 134.
2237	4621	2	75 (1991) 170.
2238	4621	3	IV, 871.
2239	4623	1	84 (1994) 13.
2240	4624	1	87 (1998) 565.
2241	4624	3	VII, 817.
2242	4625	1	89 (2000/2001) 452.
2243	4625	3	II, 1085.
2244	4626	1	45 (1952) 521.
2245	4627	1	43 (1950) 188.
2246	4628	1	45 (1952) 292.
2247	4629	1	45 (1952) 292.
2248	4630	1	45 (1952) 512.
2249	4631	1	44 (1951) 452.
2250	4631	3	II, 1339.
2251	4632	1	81 (1990/1991) 429.
2252	4633	1	84 (1994) 342.
2253	4634	1	45 (1952) 276.
2254	4635	1	38 (1940) 156.
2255	4636	1	84 (1994) 320.
2256	4637	1	89 (2000/2001) 467.
2257	4638	1	43 (1950) 133.
2258	4639	1	80 (1989) 56.
2259	4640	1	46 (1953) 562.
2260	4641	1	45 (1952) 477.
2261	4642	21	40 (1985) 156.
2262	4643	21	40 (1985) 156.
2263	4644	21	40 (1985) 156.
2264	4645	2	85 (2003/2004) 106.
2265	4647	21	40 (1985) 156.
2266	4652	1	83 (1993) 410.
2267	4652	2	47 (1961) 125.
2268	4653	2	29 (1943) 266.
2269	4655	2	39 (1953) 113.
2270	4660	1	84 (1994) 319.
2271	4661	2	11 (1920) 153.
2272	4662	2	12 (1921/1922) 272.
2273	4663	2	33 (1947) 221.
2274	4666	1	43 (1950) 87.
2275	4667	1	88 (1999) 448.
2276	4667	2	41 (1955) 274.
2277	4669	8	68 (1951) 24.
2278	4670	2	14 (1924) 98.
2279	4670	3	IV, 652.
2280	4672	2	79 (1995/1996) 85.
2281	4672	3	IX, 123.
2282	4675	1	84 (1994) 135.
2283	4676	2	20 (1931/1932) 250.
2284	4677	1	87 (1998) 567.
2285	4677	3	IV, 937.
2286	4679	2	30 (1944) 30.
2287	4681	1	86 (1996/1997) 132.
2288	4684	21	40 (1985) 156.
2289	4685	2	49 (1963) 52.
2290	4686	2	66 (1982) 14.
2291	4687	21	26 (1971) 168.
2292	4690	2	42 (1956) 349.
2293	4690	3	X, 1096.
2294	4691	1	89 (2000/2001) 477.
2295	4692	1	84 (1994) 142.
2296	4692	3	VI, 698.
2297	4693	2	8 (1917) 39.
2298	4693	3	VI, 77.
2299	4694	8	99 (1982) 387.
2300	4695	1	43 (1950) 84.
2301	4696	1	43 (1950) 190.
2302	4700	1	83 (1993) 54.
2303	4701	2	56 (1970) 95.
2304	4702	2	53 (1967) 220.
2305	4705	2	39 (1953) 270.
2306	4707	2	23 (1937) 270.
2307	4708	8	74 (1957) 151.
2308	4709	2	11 (1920) 121.
2309	4709	3	IX, 537.
2310	4710	3	IV, 9.
2311	4711	2	60 (1974) 151.
2312	4713	2	55 (1969) 137.
2313	4714	2	68 (1984) 171.
2314	4714	3	IX, 666.
2315	4716	2	41 (1955) 270.
2316	4717	1	86 (1996/1997) 121.
2317	4718	2	61 (1975) 108.
2318	4719	2	11 (1920) 337.
2319	4720	1	80 (1989) 293.
2320	4721	1	88 (1999) 497.
2321	4930	2	5 (1914) 221.
2322	4933	2	75 (1991) 23.
2323	4934	13	63.
2324	4934	14	361.
2325	4936	1	80 (1989) 159.
2326	4937	2	33 (1947) 12.
2327	4937	13	41.
2328	4940	8	89 (1972) 120.
2329	4941	1	80 (1989) 169.
2330	4941	3	II, 206.
2331	4943	2	51 (1965) 267.
2332	4946	2	12 (1921/1922) 135.
2333	4947	2	10 (1919) 373.
2334	4948	1	85 (1995) 468.
2335	4950	2	26 (1940) 286.
2336	4952	2	60 (1974) 269.
2337	4954	1	46 (1953) 483.
2338	4955	1	44 (1951) 364.
2339	4956	2	48 (1962) 271.
2340	4956	3	X, 1067.
2341	4957	2	60 (1974) 254.
2342	4958	2	33 (1947) 12.
2343	4960	2	52 (1866) 22.
2344	4961	1	82 (1992) 515.
2345	4961	3	I, 880.
2346	4962	2	46 (1960) 119.
2347	4965	2	51 (1965) 258.
2348	4966	1	44 (1951) 20.
2349	4967	1	46 (1953) 509.
2350	4970	2	80 (1997) 409.
2351	4972	2	29 (1943) 47.
2352	4973	1	79 (1988) 487.
2353	4975	2	25 (1939) 244.
2354	4975	3	II, 1282.
2355	4977	2	27 (1941) 74.
2356	4979	2	36 (1950) 278.
2357	4981	2	3 (1912) 362.
2358	4982	2	18 (1928/1929) 130.
2359	4983	10	16/17 (1912/1913) 125.
2360	4985	2	46 (1960) 119.
2361	4988	3	I, 1588.
2362	4991	1	42 (1949) 191.
2363	4995	2	62 (1976) 112.
2364	4998	3	IX, 164.
2365	5000	1	86 (1996/1997) 102.
2366	5001	1	89 (2000/2001) 338.
2367	5002	1	43 (1950) 74.
2368	5003	1	44 (1951) 368.
2369	5004	1	44 (1951) 381.
2370	5005	1	46 (1953) 121.
2371	5006	1	44 (1951) 353.
2372	5007	1	84 (1994) 63.
2373	5008	1	46 (1953) 172.
2374	5009	1	79 (1988) 368.
2375	5010	1	81 (1990/1991) 244.
2376	5011	1	79 (1988) 367.
2377	5011	3	I, 297.
2378	5012	1	44 (1951) 384.
2379	5012	3	X, 930.
2380	5013	1	43 (1950) 167.
2381	5014	1	46 (1953) 120.
2382	5015	1	46 (1953) 171.
2383	5016	1	44 (1951) 385.
2384	5017	1	88 (1999) 481.
2385	5018	1	81 (1990/1991) 391.
2386	5019	1	82 (1992) 549.
2387	5020	1	44 (1951) 354.
2388	5021	1	43 (1950) 170.
2389	5022	1	79 (1988) 393.
2390	5023	1	89 (2000/2001) 339.
2391	5024	1	46 (1953) 173.
2392	5025	1	44 (1951) 40.
2393	5026	1	86 (1996/1997) 143.
2394	5027	1	86 (1996/1997) 409.
2395	5028	1	44 (1951) 383.
2396	5029	1	81 (1990/1991) 390.
2397	5030	1	84 (1994) 77.
2398	5031	1	84 (1994) 441.
2399	5032	1	87 (1998) 25.
2400	5033	1	86 (1996/1997) 103.
2401	5034	1	45 (1952) 183.
2402	5035	1	46 (1953) 172.
2403	5036	8	(1928) 44.
2404	5037	2	52 (1966) 222.
2405	5037	3	VIII, 933.
2406	5038	3	VI, 960.
2407	5039	2	66 (1982) 219.
2408	5043	2	25 (1939) 249.
2409	5044	8	61 (1943) 154.
2410	5045	2	9 (1918) 334.
2411	5045	13	200.
2412	5046	2	38 (1952) 53.
2413	5046	3	IX, 59.
2414	5046	13	33.
2415	5047	1	85 (1995) 229.
2416	5048	2	85 (2003/2004) 42.
2417	5049	2	14 (1924) 68.
2418	5050	2	66 (1982) 219.
2419	5052	3	VI, 961.
2420	5053	2	25 (1939) 234.
2421	5055	2	5 (1914) 229.
2422	5055	3	II, 607.
2423	5056	2	52 (1966) 231.
2424	5056	3	I, 1230.
2425	5057	8	58 (1940) 251.
2426	5058	8	58 (1940) 250.
2427	5059	8	95 (1978) 11.
2428	5061	2	33 (1947) 65.
2429	5062	1	46 (1953) 436.
2430	5062	3	IX, 1151.
2431	5063	2	5 (1914) 38.
2432	5065	1	44 (1951) 493.
2433	5066	1	83 (1993) 482.
2434	5068	2	19 (1930) 241.
2435	5068	3	II, 1081.
2436	5069	2	31 (1945) 365.
2437	5070	2	1 (1910) 144.
2438	5071	3	IV, 601.
2439	5074	2	31 (1945) 366.
2440	5075	2	14 (1924) 263.
2441	5076	2	9 (1918) 307.
2442	5076	3	VIII, 1263.
2443	5078	1	44 (1951) 30.
2444	5078	3	IX, 930.
2445	5079	2	36 (1950) 283.
2446	5083	2	5 (1914) 299.
2447	5084	2	81 (1998) 138.
2448	5085	2	14 (1924) 265.
2449	5086	2	75 (1991) 294.
2450	5088	2	51 (1965) 267.
2451	5089	3	II, 1260.
2452	5090	1	80 (1989) 161.
2453	5091	8	89 (1972) 123.
2454	5092	2	3 (1912) 362.
2455	5093	2	55 (1969) 229.
2456	5094	2	85 (2003/2004) 42.
2457	5094	3	I, 761.
2458	5095	3	I, 702.
2459	5097	2	14 (1924) 157.
2460	5100	2	14 (1924) 157.
2461	5103	2	10 (1919) 378.
2462	5103	3	IV, 1276.
2463	5104	2	60 (1974) 283.
2464	5105	8	58 (1940) 251.
2465	5106	2	31 (1945) 137.
2466	5106	3	VIII, 706.
2467	5108	8	89 (1972) 128.
2468	5111	1	44 (1951) 118.
2469	5113	2	65 (1980/1981) 115.
2470	5115	1	80 (1989) 312.
2471	5116	2	4 (1913) 280.
2472	5119	2	78 (1994) 34.
2473	5120	2	35 (1949) 132.
2474	5121	1	85 (1995) 73.
2475	5122	1	89 (2000/2001) 33.
2476	5122	3	V, 354.
2477	5124	2	43 (1957) 282.
2478	5124	3	IX, 1052.
2479	5125	2	47 (1961) 209.
2480	5126	8	81 (1964) 49.
2481	5127	2	68 (1984) 363.
2482	5128	1	79 (1988) 374.
2483	5129	2	48 (1962) 138.
2484	5130	2	36 (1950) 133.
2485	5131	2	25 (1939) 212.
2486	5132	2	22 (1935/1936) 265.
2487	5135	2	3 (1912) 345.
2488	5135	3	X, 849.
2489	5136	3	I, 1090.
2490	5137	2	36 (1950) 283.
2491	5138	1	81 (1990/1991) 210.
2492	5140	2	80 (1997) 190.
2493	5142	3	IX, 507.
2494	5144	2	48 (1962) 255.
2495	5145	2	52 (1966) 189.
2496	5146	13	239.
2497	5146	14	690.
2498	5150	1	44 (1951) 437.
2499	5153	2	35 (1949) 327.
2500	5153	3	IX, 507.
2501	5154	9	20 (1913) 50.
2502	5155	3	VII, 1244.
2503	5155	13	241.
2504	5155	14	691.
2505	5157	14	696.
2506	5158	2	62 (1976) 327.
2507	5159	14	658.
2508	5160	2	73 (1989) 113.
2509	5161	2	45 (1959) 255.
2510	5162	13	180.
2511	5165	2	38 (1952) 333.
2512	5165	3	X, 1097.
2513	5166	2	4 (1913) 332.
2514	5171	8	70 (1953) 253.
2515	5173	2	3 (1912) 52.
2516	5177	3	IX, 654.
2517	5178	1	83 (1993) 494.
2518	5179	2	75 (1991) 109.
2519	5179	23	50-II (1990) 37.
2520	5180	23	50-II (1990) 80.
2521	5181	1	89 (2000/2001) 377.
2522	5183	1	46 (1953) 218.
2523	5184	1	44 (1951) 401.
2524	5186	2	46 (1960) 148.
2525	5187	1	85 (1995) 481.
2526	5189	1	83 (1993) 96.
2527	5190	1	86 (1996/1997) 472.
2528	5191	1	81 (1990/1991) 458.
2529	5192	1	43 (1950) 187.
2530	5193	1	44 (1951) 475.
2531	5194	1	83 (1993) 117.
2532	5195	1	80 (1989) 370.
2533	5196	1	88 (1999) 156.
2534	5197	1	44 (1951) 178.
2535	5198	1	86 (1996/1997) 493.
2536	5205	2	7 (1916) 154.
2537	5205	3	I, 751.
2538	5209	2	4 (1913) 309.
2539	5213	2	58 (1972) 143.
2540	5214	2	45 (1959) 255.
2541	5216	1	44 (1951) 436.
2542	5221	3	IX, 612.
2543	5223	1	46 (1953) 325.
2544	5223	3	VII, 1317.
2545	5224	6	VI, 226.
2546	5225	2	62 (1976) 314 en 80 (1997) 190.
2547	5226	2	38 (1952) 284.
2548	5226	3	IX, 947.
2549	5227	2	34 (1948) 119.
2550	5234	1	46 (1953) 37.
2551	5237	3	IX, 279.
2552	5239	1	89 (2000/2001) 563.
2553	5239	5	5 (1851) 189.
2554	5241	1	40 (1942) 496.
2555	5242	2	2 (1911) 402.
2556	5247	13	28.
2557	5248	2	68 (1984) 286.
2558	5248	3	IX, 1245.
2559	5249	1	44 (1951) 474.
2560	5249	13	222.
2561	5251	13	72.
2562	5254	2	45 (1959) 118.
2563	5256	3	IX, 705.
2564	5257	2	56 (1970) 122.
2565	5257	23	50-II (1990) 73.
2566	5258	2	83 (2000/2001) 173.
2567	5258	23	50-II (1990) 64.
2568	5259	23	50-II (1990) 102.
2569	5260	23	50-II (1990) 85.
2570	5263	1	85 (1995) 130.
2571	5264	2	80 (1997) 192.
2572	5265	2	35 (1949) 329.
2573	5268	2	54 (1968) 314.
2574	5271	2	28 (1942) 23.
2575	5273	3	X, 964.
2576	5275	1	46 (1953) 43.
2577	5278	2	11 (1920) 409.
2578	5279	2	38 (1952) 290.
2579	5280	2	45 (1959) 119.
2580	5285	2	85 (2003/2004) 21.
2581	5286	2	21 (1933/1934) 197.
2582	5293	2	49 (1963) 92.
2583	5294	2	38 (1952) 290.
2584	5299	3	VIII, 37.
2585	5307	2	18 (1928/1929) 76.
2586	5307	3	VIII, 646.
2587	5313	2	58 (1972) 146.
2588	5317	2	18 (1928/1929) 239.
2589	5318	1	46 (1953) 36.
2590	5318	2	49 (1963) 91.
2591	5320	1	89 (2000/2001) 223.
2592	5323	2	75 (1991)110.
2593	5323	23	50-II (1990) 37.
2594	5324	21	39 (1984) 136.
2595	5330	23	50-II (1990) 51.
2596	6089	1	45 (1952) 366.
2597	6090	1	45 (1952) 476.
2598	6091	1	81 (1990/1991) 134.
2599	6092	1	80 (1989) 290.
2600	6093	1	45 (1952) 12.
2601	6093	3	VII, 1175.
2602	6094	1	88 (1999) 190.
2603	6095	1	44 (1951) 165.
2604	6096	1	46 (1953) 77.
2605	6097	1	81 (1990/1991) 144.
2606	6098	1	86 (1996/1997) 193.
2607	6098	3	III, 649.
2608	6099	1	45 (1952) 358.
2609	6100	1	80 (1989) 9.
2610	6102	2	9 (1918) 285.
2611	6108	2	27 (1941) 13.
2612	6108	3	I, 354.
2613	6110	2	5 (1914) 124.
2614	6114	2	7 (1916) 243.
2615	6115	1	44 (1951) 157.
2616	6116	2	44 (1958) 311.
2617	6116	14	578.
2618	6118	1	44 (1951) 170.
2619	6119	1	89 (2000/2001) 400.
2620	6119	3	VIII, 1252.
2621	6121	8	98 (1981) 213.
2622	6122	2	51 (1965) 300.
2623	6122	3	X, 1113.
2624	6123	2	31 (1945) 315.
2625	6124	2	68 (1984) 227.
2626	6124	14	565.
2627	6125	1	44 (1951) 171.
2628	6126	1	44 (1951) 165.
2629	6126	2	75 (1991) 184.
2630	6127	1	88 (1999) 9.
