	IDRegent	Geslachtsnaam	Tussenvoegsel	IDAdellijkeTitel	IDAcademischeTitel	Voornaam	Adel	Adelspredikaat	Heerlijkheid	Heerlijkheid2	Geboortejaar	OnbepaaldGeboortedatum	Overlijdensjaar	OnbepaaldOverlijdensdatum	Opmerkingen	Periode	Eindcontrole
1004	1052	Meurs		1.0	4.0	Johan Adriaan	0				1746.0	0	1795.0	0	Persoonsgegevens: overleden 20 oktober 1795.	2	1
1005	1053	Mulder		1.0	1.0	Gerrit	0				1743.0	0	1803.0	0		2	1
1006	1054	Muntinghe		1.0	1.0	Ayolt Jan	0				1762.0	0	1808.0	0		2	1
1007	1055	Nienhuis		1.0	1.0	Evert Edzes	0				1750.0	0	1827.0	0		2	1
1008	1056	Olst	van	1.0	1.0	Gerrit	0				1733.0	1	1807.0	1		2	1
1009	1057	Oostbroek	van	1.0	1.0	Lambertus	0				1742.0	0	1800.0	0		2	1
1010	1058	Ottes		1.0	1.0	Habbe	0				1755.0	0	1831.0	0		2	1
1011	1059	Pieters		1.0	1.0	Berent	0				1755.0	1		0		2	1
1012	1060	Rijpma		1.0	1.0	Enno	0				1746.0	0	1806.0	0		2	1
1013	1061	Rykels		1.0	1.0	Tjaart	0				1751.0	1	1811.0	1		2	1
1014	1062	Sickens		1.0	1.0	Jan Tiddo	0				1742.0	1	1817.0	0		2	1
1015	1063	Sijsen	van	1.0	1.0	Hendrik	0				1705.0	0	1801.0	0		2	1
1016	1064	Swinderen	van	1.0	4.0	Wicher	0				1745.0	0	1821.0	0		2	1
1017	1065	Heemstra		1.0	1.0	Jacob Siemens	0				1762.0	0	1827.0	0		2	1
1018	1066	Huizinga		1.0	1.0	Lue Tammes	0				1744.0	0	1806.0	0		2	1
1019	1067	Teenstra		1.0	1.0	Marten Aedsges	0				1742.0	0	1806.0	0		2	1
1020	1068	Thomas		1.0	1.0	Claas	0				1748.0	0	1808.0	0		2	1
1021	1069	Hartsema		1.0	1.0	Onno	0				1745.0	0	1833.0	0		2	1
1022	1070	Verkade		1.0	1.0	Martinus Johannes	0				1747.0	0	1808.0	0		2	1
1023	1071	Verschuur		1.0	4.0	Hendrik Jan	0				1745.0	0	1804.0	0		2	1
1024	1072	Vries	de	1.0	1.0	Johannes Wybes	0				1763.0	0	1836.0	0		2	1
1025	1073	Waard	de	1.0	1.0	Klaas Jans	0				1756.0	0	1819.0	0		2	1
1026	1074	Bosscher		1.0	1.0	Tijmen Warndersz.	0				1749.0	0	1822.0	0		2	1
1027	1075	Winter		1.0	1.0	Johannes Ernestus	0				1751.0	0	1841.0	0		2	1
1028	1076	Wolthers		1.0	4.0	Wolter	0				1756.0	0	1811.0	0		2	1
1029	1077	Wouters		1.0	1.0	Wybe	0				1762.0	0	1826.0	0		2	1
1030	1078	Abbring		1.0	1.0	Georgius Albertus	0				1758.0	0	1804.0	0		2	1
1031	1079	Alta		1.0	3.0	Eelco	0				1723.0	0	1798.0	0		2	1
1032	1080	Nienhuis		1.0	1.0	Jan Pieters	0				1733.0	1	1810.0	0		2	1
1033	1081	Appelius		1.0	1.0	Johannes Conradus	0				1741.0	0	1814.0	0		2	1
1034	1082	Arends		1.0	1.0	Tjeerd	0				1755.0	0	1822.0	0		2	1
1035	1083	Assen	Andringa van	1.0	1.0	Wijnandus	0					0		0		2	1
1036	1084	Aylva	van	1.0	1.0	Sicco Douwe	1				1734.0	0	1807.0	0	"Buitenlandse adelstitel: baron H.R.R.
Overig: was grietman van Westdongeradeel 1780-1789."	2	1
1037	1085	Bakker		1.0	1.0	Minne Aebes	0				1726.0	0	1814.0	0		2	1
1038	1086	Balk		1.0	1.0	Harmanus	0				1734.0	0	1807.0	0		2	1
1039	1087	Bank	van der	1.0	1.0	Jan Hylkes	0				1751.0	0	1801.0	0		2	1
1040	1088	Berg	van den	1.0	1.0	Toussijn	0				1723.0	0	1808.0	0		2	1
1041	1089	Bienema	Roos van	1.0	1.0	Epke	0				1767.0	0	1810.0	0		2	1
1042	1091	Boeles		1.0	1.0	Gerben	0				1726.0	0	1808.0	0		2	1
1043	1092	Braaksma		1.0	1.0	Boele	0				1758.0	0	1824.0	0		2	1
1044	1093	Breugeman		1.0	1.0	Pieter	0				1734.0	0	1809.0	0		2	1
1045	1094	Broersma		1.0	1.0	Hendrik Rommerts	0				1764.0	0		0		2	1
1046	1095	Burg	van der	1.0	4.0	Abraham	0				1754.0	0	1812.0	0		2	1
1047	1096	Cannegieter		1.0	1.0	Henricus	0				1757.0	0	1826.0	0		2	1
1048	1097	Colée		1.0	1.0	Nicolaas	0				1749.0	0	1806.0	0		2	1
1049	1098	Coulon		1.0	4.0	Carel Willem	0				1752.0	0	1804.0	0		2	1
1050	1099	Drabbe	Vriemoet	1.0	4.0	Johannes	0				1769.0	0	1828.0	0		2	1
1051	1100	Florison		1.0	1.0	Johannes Jacobus	0				1723.0	0	1819.0	0		2	1
1052	1101	Fockens		1.0	1.0	Livius Regnerus	0				1760.0	0	1821.0	0		2	1
1053	1102	Fontein		1.0	1.0	Dirk Reinersz.	0				1735.0	0	1816.0	0		2	1
1054	1103	Gerbens		1.0	1.0	Sjoerd	0				1763.0	0	1836.0	0		2	1
1055	1104	Glinstra	van	1.0	4.0	Arent Johan	0				1754.0	0	1814.0	0	"Persoonsgegevens: Baerdt en De Haan Hettema geven afwijkend jaar van overlijden 1812.
Overig: was grietman van Haskerland 1790-1795."	2	1
1056	1105	Gorter		1.0	1.0	Klaas Oenes	0				1735.0	0	1805.0	0		2	1
1057	1106	Haersma	van	1.0	4.0	Hans Hendrik	0		Nederhorst den Berg	Horstwaerde	1760.0	0	1825.0	0	Persoonsgegevens: Genealogische en heraldische bladen geeft afwijkend geboortejaar 1761.	2	1
1058	1107	Hanekuik		1.0	1.0	Hylke Everts	0				1744.0	0	1824.0	0	Overig: Hanekuik bedankte voor zijn benoeming tot lid van het Departementaal Bestuur van Friesland op 4 juni 1802.	2	1
1059	1108	Hendriks		1.0	1.0	Andle	0				1760.0	0	1842.0	0		2	1
1060	1109	Heyes		1.0	1.0	Albert	0				1755.0	0	1818.0	0		2	1
1061	1110	Heyes		1.0	1.0	Jelle	0				1741.0	1	1814.0	0		2	1
1062	1111	Hobbema		1.0	1.0	Claas Jansz.	0				1750.0	0	1828.0	0		2	1
1063	1112	Hoekema		1.0	1.0	Petrus	0				1747.0	0	1820.0	0		2	1
1064	1113	Hofstra		1.0	1.0	Sybren Sakes	0				1743.0	0	1811.0	0		2	1
1065	1114	Hommema		1.0	1.0	Lolke Lolkes	0				1741.0	0	1815.0	0		2	1
1066	1115	Huidekoper		1.0	1.0	Pieter	0				1735.0	0	1819.0	0		2	1
1067	1116	Idema	Bouricius van	1.0	1.0	Martinus	0					0		0		2	1
1068	1117	Johannes		1.0	1.0	Hessel	0				1743.0	0	1813.0	0		2	1
1069	1118	Kingma		1.0	1.0	Wybren Gerrits	0				1737.0	0	1808.0	0		2	1
1070	1119	Knijff	Hiddema van	1.0	1.0	Horatius Allardus	0				1762.0	0	1806.0	0	Overig: Van Knijff bedankte voor zijn benoeming tot lid van het Departementaal Bestuur van Friesland op 4 juni 1802.	2	1
1071	1120	Kooi	van der	1.0	1.0	Willem Bartel	0				1768.0	0	1836.0	0		2	1
1072	1121	Krap		1.0	1.0	Theunis Cornelis	0				1757.0	0	1803.0	0		2	1
1073	1122	Kuipers		1.0	1.0	Willem Dirks	0				1750.0	0	1828.0	0		2	1
1074	1123	Kundig		1.0	1.0	Jacob	0				1763.0	0	1796.0	0		2	1
1075	1124	Lambsma		1.0	1.0	Simon	0				1763.0	0	1826.0	0		2	1
1076	1125	Mebius	Engelsma	1.0	1.0	Jacobus	0				1749.0	0	1838.0	0		2	1
1077	1126	Meer	van der	1.0	1.0	Dirk Keimpes	0				1766.0	0	1842.0	0		2	1
1078	1127	Meer	van der	1.0	1.0	Tjerk Hanses	0				1750.0	0	1836.0	0		2	1
1079	1128	Meinderts		1.0	1.0	Johannes	0				1746.0	0	1821.0	0		2	1
1080	1129	Meijers	Frisius van	1.0	1.0	Cornelis Franciscus	0				1732.0	0	1807.0	0		2	1
1081	1130	Obbema		1.0	1.0	Douwe Fokeles	0				1746.0	0	1817.0	0		2	1
1082	1131	Oneides		1.0	1.0	Hermanus	0				1726.0	0	1809.0	0		2	1
1083	1132	Pieters		1.0	1.0	Harmen	0				1741.0	0	1808.0	0		2	1
1084	1133	Pieters		1.0	1.0	Jan	0				1756.0	0	1829.0	0		2	1
1085	1134	Posthuma		1.0	1.0	Arp	0				1748.0	0	1817.0	0		2	1
1086	1135	Rommerts		1.0	1.0	Wopke	0				1731.0	0	1807.0	0		2	1
1087	1136	Ruitinga		1.0	1.0	Watse Douwes	0				1757.0	0	1831.0	0		2	1
1088	1137	Russing		1.0	1.0	Petrus Bartholomeus	0				1756.0	0	1826.0	0		2	1
1089	1139	Schrader		1.0	1.0	Bernardus	0				1727.0	0	1820.0	0		2	1
1090	1140	Scrinerius		1.0	1.0	Hubertus Martinus	0				1750.0	0	1808.0	0		2	1
1091	1141	Sixma	Douma Tjalling van	1.0	1.0	Barteld	0				1753.0	0	1809.0	0		2	1
1092	1142	Smidt		1.0	1.0	Tamme Klazes	0				1735.0	0	1807.0	0		2	1
1093	1143	Spoelstra		1.0	1.0	Bernardus	0				1752.0	0	1817.0	0		2	1
1094	1144	Stapert		1.0	1.0	Sjoerd Jouwerts	0				1735.0	0	1816.0	0		2	1
1095	1145	Sygers		1.0	1.0	Eeuwe	0				1745.0	0	1811.0	0		2	1
1096	1146	Teitsma		1.0	1.0	Jouke Keimpes	0				1746.0	0	1817.0	0		2	1
1097	1147	Teyens	van	1.0	4.0	Oene	0				1722.0	0	1801.0	0		2	1
1098	1148	Tichelaar		1.0	1.0	Jan Ymes	0				1729.0	0	1799.0	0		2	1
1099	1149	Tuinhout		1.0	4.0	Hayo	0				1757.0	0	1811.0	0		2	1
1100	1150	Tulleners		1.0	1.0	Franciscus Xaverius	0					0	1801.0	0		2	1
1101	1151	Uitterdijk		1.0	1.0	Drewis Jurjens	0				1755.0	0	1827.0	0		2	1
1102	1152	Visser		1.0	1.0	Jacob Ruurds	0				1727.0	0	1814.0	0		2	1
1103	1153	Visser		1.0	1.0	Wieger Annes	0				1743.0	0	1806.0	0		2	1
1104	1154	Vliet	van	1.0	1.0	Ahasverus	0				1729.0	0	1816.0	0		2	1
1105	1155	Wadman		1.0	1.0	Douwe Folkerts	0				1746.0	0	1806.0	0		2	1
1106	1156	Weerden	van	1.0	3.0	Henricus	0				1757.0	0	1805.0	0		2	1
1107	1157	Wesselius		1.0	1.0	Johannes	0				1756.0	0	1831.0	0		2	1
1108	1158	Witteveen		1.0	4.0	Jouwert	0				1748.0	0	1824.0	0		2	1
1109	1159	Wopkens		1.0	1.0	Wopke Klazes	0				1730.0	1	1807.0	0		2	1
1110	1160	Wouters		1.0	1.0	Dirk	0				1754.0	0	1810.0	0		2	1
1111	1161	Ypma		1.0	1.0	Sjoerd Symens	0				1746.0	0	1826.0	0		2	1
1112	1162	Zwanenburg		1.0	1.0	Hoite	0				1754.0	0		0		2	1
1113	1163	Mazel		1.0	1.0	Louis Corneille	0				1758.0	0	1816.0	0		2	1
1114	1164	Tinne		1.0	1.0	Abraham François	0				1771.0	1		0		2	1
1115	1165	Mist	Uitenhage de	1.0	1.0	Adriaan	0				1780.0	0	1829.0	0		2	1
1116	1166	Mey	de	1.0	1.0	Jacob Eduard	0		Alkemade		1778.0	0	1849.0	0		2	1
1117	1167	Linden	van der	1.0	1.0	G.	0					0		0		2	1
1118	1168	Thoen		1.0	1.0	G.M.	0					0		0		2	1
1119	1169	Noordendorp		1.0	1.0	A.	0					0		0		2	1
